"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","vsmc_state","vsmc_state_fraction","significant","DA_FDR"
-5.31291167714141,11.3775156949998,4.97828969632406,0.0257265254131172,0.0438008179022597,122,NA,"ECM-remodeling VSMC",0.553846153846154,TRUE,0.0438008179022597
1.36772517757878,11.2582055181961,0.510643395801026,0.474905161833326,0.543664436798152,123,NA,"inflammatory VSMC",1,FALSE,0.543664436798152
-7.55872507431681,11.0768374187984,11.4290686928425,0.000730468643202339,0.0202122372476989,124,NA,"ECM-remodeling VSMC",0.975609756097561,TRUE,0.0202122372476989
-8.74525692308268,12.1682522978502,7.16769735786468,0.00745528559497893,0.0202122372476989,125,NA,"metabolic-stress VSMC",0.934210526315789,TRUE,0.0202122372476989
1.4548890542495,10.7658746095201,1.37630588698934,0.240806262398313,0.291403687182394,126,NA,"inflammatory VSMC",1,FALSE,0.291403687182394
0.520974023710996,11.3774536718466,0.0693196644031865,0.792344469652615,0.82969404061267,127,NA,"inflammatory VSMC",1,FALSE,0.82969404061267
2.95418947212981,11.0042110874713,2.93955432102034,0.0865176034722059,0.116145214445422,128,NA,"inflammatory VSMC",1,FALSE,0.116145214445422
-8.23820570319712,11.6995805194138,7.26035377499725,0.00708091101098214,0.0202122372476989,129,NA,"metabolic-stress VSMC",0.9375,TRUE,0.0202122372476989
2.60582119318256,10.7826056198115,3.84143440096007,0.0500750381254322,0.0740412211902191,130,NA,"inflammatory VSMC",1,TRUE,0.0740412211902191
-8.07711983325022,11.5498513275182,7.61504855912889,0.00581656488025423,0.0202122372476989,131,NA,"ECM-remodeling VSMC",1,TRUE,0.0202122372476989
-5.33324835202598,11.9171367683876,3.49842507002171,0.0615054338337499,0.0881095033090885,132,NA,"contractile VSMC",0.860759493670886,TRUE,0.0881095033090885
-5.0960581676619,11.7071843342023,3.61221963621603,0.0574335003850667,0.0834664421483913,133,NA,"contractile VSMC",0.984126984126984,TRUE,0.0834664421483913
-6.01905452960942,11.5865946940815,4.89732992622015,0.0269585464584363,0.045483406592624,134,NA,"contractile VSMC",0.5,TRUE,0.045483406592624
0.357469950396932,10.8661311142558,0.079666180403109,0.777765954591874,0.819024419451714,135,NA,"inflammatory VSMC",1,FALSE,0.819024419451714
-6.96841970748111,11.8334018105364,5.29756946489218,0.0214100266283743,0.0387811552779455,136,NA,"contractile VSMC",0.9875,TRUE,0.0387811552779455
-8.76376723583063,12.19199389633,7.19327978573278,0.00734994225600806,0.0202122372476989,137,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
-7.65570332791424,11.1636063771481,9.98397030487468,0.00159171658832315,0.0202122372476989,138,NA,"ECM-remodeling VSMC",0.526315789473684,TRUE,0.0202122372476989
-7.66349547335458,11.1736626161284,9.85185568026704,0.00170984422631652,0.0202122372476989,139,NA,"ECM-remodeling VSMC",1,TRUE,0.0202122372476989
-7.25052833192145,10.7801057148726,17.9715676026111,2.29658068049399e-05,0.00704498170845301,140,NA,"synthetic VSMC",1,TRUE,0.00704498170845301
-7.60377074391843,11.1225710725239,10.6124240481761,0.00113335996963868,0.0202122372476989,141,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
