"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","status"
"EC","Macrophage","LAMA5","CD44",0.000552704144633965,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Fibroblast","LAMA5","CD44",0.000294018790476609,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Fibroblast","LAMA5","CD44",0.000321014169515131,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","T_NK","LAMA5","CD44",0.000418532116531743,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","T_NK","LAMA5","CD44",0.000456763637324629,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMB1","CD44",0.000262657280215257,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Macrophage","LAMB1","CD44",0.000491705769009696,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Fibroblast","LAMB1","CD44",0.000285411841207072,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","T_NK","LAMB1","CD44",0.000406335841436796,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","LAMB2","CD44",0.000334005833753928,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","VSMC","LAMB2","CD44",0.00028136040191624,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","LAMB2","CD44",0.000335613320800283,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Macrophage","LAMB2","CD44",0.000624353127815892,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Macrophage","LAMB2","CD44",0.000526515398073281,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Macrophage","LAMB2","CD44",0.000627337183304877,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Fibroblast","LAMB2","CD44",0.000362888338270641,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Fibroblast","LAMB2","CD44",0.000305723519970706,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Fibroblast","LAMB2","CD44",0.000364633626937666,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","T_NK","LAMB2","CD44",0.000516001994885831,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","T_NK","LAMB2","CD44",0.000435112672392379,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","T_NK","LAMB2","CD44",0.000518469301300103,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","LAMC1","CD44",0.00126520652161945,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Macrophage","LAMC1","CD44",0.00059891070338221,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Macrophage","LAMC1","CD44",0.000645952742836804,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Macrophage","LAMC1","CD44",0.00232046452923231,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","Fibroblast","LAMC1","CD44",0.000375523688620097,0.04,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Fibroblast","LAMC1","CD44",0.00137199132020867,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","T_NK","LAMC1","CD44",0.000494965864994004,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"EC","T_NK","LAMC1","CD44",0.000533861441364397,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","T_NK","LAMC1","CD44",0.00192010048908361,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","THBS1","CD36",0.000113958896989142,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"EC","EC","THBS1","CD36",1.21646383693751e-05,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","THBS1","CD36",3.46028002242121e-05,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","THBS2","CD36",3.92159647859262e-05,0,"THBS2_CD36","THBS2 - CD36","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","THBS2","CD36",4.25823536214128e-05,0,"THBS2_CD36","THBS2 - CD36","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COMP","CD36",6.50431235307647e-05,0,"COMP_CD36","COMP - CD36","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","THBS1","CD47",0.000286567508533783,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Macrophage","THBS1","CD47",0.000266002406249213,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","THBS1","CD47",0.000337433298289129,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","THBS1","CD47",0.000102836957608068,0.04,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Fibroblast","THBS1","CD47",0.000390697756300899,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Fibroblast","THBS1","CD47",0.000119174685199859,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","T_NK","THBS1","CD47",0.000419378428006802,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","T_NK","THBS1","CD47",0.000128137991252021,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","THBS2","CD47",9.88789288886732e-05,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","VSMC","THBS2","CD47",0.000107353968241529,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Macrophage","THBS2","CD47",9.17537338801868e-05,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Macrophage","THBS2","CD47",9.96194992613757e-05,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","THBS2","CD47",0.0001165219664984,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","EC","THBS2","CD47",0.000126504699045443,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Fibroblast","THBS2","CD47",0.000135026906224328,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","Fibroblast","THBS2","CD47",0.000146589517775769,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","T_NK","THBS2","CD47",0.000145168248362152,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","T_NK","THBS2","CD47",0.000157588013648862,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","VSMC","COMP","CD47",0.000163847686529501,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Macrophage","COMP","CD47",0.000152057654462319,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","EC","COMP","CD47",0.000193030343398491,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","Fibroblast","COMP","CD47",0.000223621493894244,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"VSMC","T_NK","COMP","CD47",0.00024028517569906,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512","STA"
"Fibroblast","T_NK","PGE2-PTGES","PTGER4",0.000122468671658645,0,"PGE2-PTGES_PTGER4","PGE2-PTGES - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"VSMC","T_NK","PGE2-PTGES3","PTGER4",0.000620580451919043,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"Macrophage","T_NK","PGE2-PTGES3","PTGER4",0.000229149726508013,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"EC","T_NK","PGE2-PTGES3","PTGER4",0.000615872096177729,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"Fibroblast","T_NK","PGE2-PTGES3","PTGER4",0.000622586636946341,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"T_NK","T_NK","PGE2-PTGES3","PTGER4",0.000466952105483424,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"EC","Fibroblast","PGD2-AKR1C3","PTGFR",0.000337130389314059,0,"PGF2a-AKR1C3_PTGFR","PGF2a-AKR1C3 - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"Fibroblast","Fibroblast","PGD2-AKR1C3","PTGFR",0.000109971751862143,0,"PGF2a-AKR1C3_PTGFR","PGF2a-AKR1C3 - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"VSMC","Fibroblast","PGF2a-CBR1","PTGFR",7.22237909244491e-05,0,"PGF2a-CBR1_PTGFR","PGF2a-CBR1 - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"Fibroblast","Fibroblast","PGF2a-CBR1","PTGFR",0.000117478143006126,0,"PGF2a-CBR1_PTGFR","PGF2a-CBR1 - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","STA"
"EC","VSMC","Cholesterol-LIPA","RORA",5.86799350536929e-05,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83","STA"
"EC","EC","Cholesterol-LIPA","RORA",0.000159044598613896,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83","STA"
"EC","Fibroblast","Cholesterol-LIPA","RORA",0.000233766311794731,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83","STA"
"EC","T_NK","Cholesterol-LIPA","RORA",0.000243704825061212,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83","STA"
"EC","Fibroblast","Testosterone-HSD17B12","AR",0.000237835662861086,0,"Testosterone-Testosterone-HSD17B12_AR","TESTOSTERONE-HSD17B12 - AR","Testosterone","Non-protein Signaling","HMRbase;uniprot","STA"
"Fibroblast","Fibroblast","Testosterone-HSD17B12","AR",7.4962124789881e-05,0,"Testosterone-Testosterone-HSD17B12_AR","TESTOSTERONE-HSD17B12 - AR","Testosterone","Non-protein Signaling","HMRbase;uniprot","STA"
"EC","VSMC","APP","CD74",0.00401445123304893,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"Fibroblast","VSMC","APP","CD74",0.00273257487447586,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"VSMC","Macrophage","APP","CD74",0.00117816230924085,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"EC","Macrophage","APP","CD74",0.00520220917833694,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"Fibroblast","Macrophage","APP","CD74",0.00357632819874502,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"VSMC","EC","APP","CD74",0.00145606501441217,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"EC","EC","APP","CD74",0.00628485126521271,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"Fibroblast","EC","APP","CD74",0.00436018446238247,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"EC","T_NK","APP","CD74",0.000838277534642688,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","STA"
"EC","EC","CD34","SELP",0.000355856499234533,0,"CD34_SELP","CD34 - SELP","CD34","Cell-Cell Contact","PMID: 18606703","STA"
"Fibroblast","EC","CD34","SELP",0.000250260994432272,0,"CD34_SELP","CD34 - SELP","CD34","Cell-Cell Contact","PMID: 18606703","STA"
"Macrophage","Macrophage","PTPRC","MRC1",0.00241470481687452,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006","STA"
"T_NK","Macrophage","PTPRC","MRC1",0.0023722238948764,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006","STA"
"VSMC","VSMC","CD46","JAG1",0.000321556382963063,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"Macrophage","VSMC","CD46","JAG1",0.000331783352756046,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"EC","VSMC","CD46","JAG1",0.000904750678796888,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"Fibroblast","VSMC","CD46","JAG1",0.000334672160491218,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"T_NK","VSMC","CD46","JAG1",0.000295456057061527,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"VSMC","EC","CD46","JAG1",0.000141428677332807,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"Macrophage","EC","CD46","JAG1",0.000145946592617627,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"EC","EC","CD46","JAG1",0.000401040259629629,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"Fibroblast","EC","CD46","JAG1",0.000147222988650775,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"T_NK","EC","CD46","JAG1",0.000129992659387714,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"EC","Fibroblast","CD46","JAG1",0.000244509160115085,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","STA"
"VSMC","Macrophage","CD99","PILRA",0.00102681977355317,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","STA"
"Macrophage","Macrophage","CD99","PILRA",0.000617420709472394,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","STA"
"EC","Macrophage","CD99","PILRA",0.00115838551099446,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","STA"
"Fibroblast","Macrophage","CD99","PILRA",0.00131376418389525,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","STA"
"T_NK","Macrophage","CD99","PILRA",0.000765777291709648,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","STA"
"EC","VSMC","CD99","CD99",0.00601628136013144,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","VSMC","CD99","CD99",0.00671733473022134,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","EC","CD99","CD99",0.00601628136013144,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","EC","CD99","CD99",0.0066840547852096,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","EC","CD99","CD99",0.0074470281902461,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","Fibroblast","CD99","CD99",0.00671733473022134,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","Fibroblast","CD99","CD99",0.0074470281902461,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","Fibroblast","CD99","CD99",0.00827695430451993,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"T_NK","Fibroblast","CD99","CD99",0.00509686374770577,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","T_NK","CD99","CD99",0.00509686374770577,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","EC","CDH5","CDH5",0.000898603268970828,0,"CDH5_CDH5","CDH5 - CDH5","CDH5","Cell-Cell Contact","KEGG: hsa04514","STA"
"T_NK","T_NK","CLEC2D","KLRB1",9.52990747057862e-05,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"VSMC","T_NK","CLEC2B","KLRB1",8.4894686827376e-05,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"Macrophage","T_NK","CLEC2B","KLRB1",0.000371842769944072,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"EC","T_NK","CLEC2B","KLRB1",0.000120616642413491,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"Fibroblast","T_NK","CLEC2B","KLRB1",0.000269548207876562,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"T_NK","T_NK","CLEC2B","KLRB1",0.000134972573806496,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"T_NK","T_NK","CD69","KLRB1",0.000531180091331517,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","STA"
"EC","EC","EFNA1","EPHA4",6.4665267855063e-05,0,"EFNA1_EPHA4","EFNA1 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347","STA"
"Fibroblast","EC","EFNA5","EPHA4",9.19900776586532e-05,0,"EFNA5_EPHA4","EFNA5 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347","STA"
"EC","EC","EFNB2","EPHA4",0.000124261067385047,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347","STA"
"VSMC","VSMC","ESAM","ESAM",0.000128680678057234,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107","STA"
"EC","VSMC","ESAM","ESAM",0.000460502929910178,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107","STA"
"VSMC","EC","ESAM","ESAM",0.000460502929910178,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107","STA"
"EC","EC","ESAM","ESAM",0.00161534036574835,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107","STA"
"Macrophage","Macrophage","ICAM1","ITGAX_ITGB2",0.000317685979986603,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253","STA"
"EC","Macrophage","ICAM1","ITGAX_ITGB2",0.000374651570723949,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253","STA"
"Macrophage","T_NK","ICAM1","ITGAL_ITGB2",0.000116537917937445,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","T_NK","ICAM1","ITGAL_ITGB2",0.000137540642383428,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","T_NK","ICAM2","ITGAL_ITGB2",0.000334846929918894,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"Macrophage","Macrophage","ICAM1","ITGAM_ITGB2",0.000301980067343124,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","Macrophage","ICAM1","ITGAM_ITGB2",0.000356153156942872,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","Macrophage","ICAM2","ITGAM_ITGB2",0.000861379769939724,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"Macrophage","T_NK","ICAM1","ITGAL",8.04380472885072e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662","STA"
"EC","T_NK","ICAM1","ITGAL",9.49518968330825e-05,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662","STA"
"EC","VSMC","JAM2","ITGAV_ITGB1",0.00071410884555376,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","EC","JAM2","ITGAV_ITGB1",0.000745364712955879,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","Fibroblast","JAM2","ITGAV_ITGB1",0.000562324158827264,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","Macrophage","JAM3","ITGAM_ITGB2",0.000152528219065757,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005","STA"
"Fibroblast","Macrophage","JAM3","ITGAM_ITGB2",0.000225868142394343,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005","STA"
"EC","T_NK","F11R","ITGAL_ITGB2",9.07388803829097e-05,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992","STA"
"EC","VSMC","JAM2","JAM3",0.000143589660335273,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146","STA"
"EC","Fibroblast","JAM2","JAM3",0.000212653263404387,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146","STA"
"EC","EC","F11R","F11R",6.67813859308124e-05,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","EC","JAM2","F11R",0.0002215656763107,0,"JAM2_F11R","JAM2 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"EC","EC","JAM2","JAM2",0.000728939116972722,0,"JAM2_JAM2","JAM2 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","EC","JAM3","F11R",4.3223169470008e-05,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","EC","JAM3","F11R",6.40856820599599e-05,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","VSMC","JAM3","JAM3",2.79700149228879e-05,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","VSMC","JAM3","JAM3",4.14774888098119e-05,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","Fibroblast","JAM3","JAM3",4.14774888098119e-05,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"Fibroblast","Fibroblast","JAM3","JAM3",6.14986354418302e-05,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","STA"
"VSMC","Macrophage","HLA-DPA1","CD4",0.00028825867056301,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514","STA"
"Macrophage","Macrophage","HLA-DPA1","CD4",0.000314516018458711,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514","STA"
