"tf","tf_group","NES","sample","status","vsmc_state","cells"
"ELK4","STA1--STA--ECM-remodeling VSMC",3.08769692553847,"STA1","STA","ECM-remodeling VSMC",637
"ELK4","STA1--STA--contractile VSMC",3.60134775581222,"STA1","STA","contractile VSMC",1019
"ELK4","STA1--STA--inflammatory VSMC",3.86706645762473,"STA1","STA","inflammatory VSMC",148
"ELK4","STA1--STA--metabolic-stress VSMC",3.71070705012295,"STA1","STA","metabolic-stress VSMC",1432
"ELK4","STA1--STA--synthetic VSMC",3.42169780494542,"STA1","STA","synthetic VSMC",1049
"ELK4","STA2--STA--ECM-remodeling VSMC",3.92969069040365,"STA2","STA","ECM-remodeling VSMC",459
"ELK4","STA2--STA--contractile VSMC",4.03507611041635,"STA2","STA","contractile VSMC",989
"ELK4","STA2--STA--inflammatory VSMC",3.95721148427483,"STA2","STA","inflammatory VSMC",378
"ELK4","STA2--STA--metabolic-stress VSMC",4.00856752878014,"STA2","STA","metabolic-stress VSMC",943
"ELK4","STA2--STA--synthetic VSMC",4.14013792670825,"STA2","STA","synthetic VSMC",1620
"ELK4","STA3--STA--contractile VSMC",3.58987596235067,"STA3","STA","contractile VSMC",25
"EOMES","ACom-RR--Ruptured--contractile VSMC",-0.91024374333488,"ACom_RR","Ruptured","contractile VSMC",32
"EOMES","ACom-RR--Ruptured--inflammatory VSMC",1.62572308059122,"ACom_RR","Ruptured","inflammatory VSMC",945
"EOMES","ACom-RR--Ruptured--metabolic-stress VSMC",-0.219631443817777,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"EOMES","MCA-R1--Ruptured--inflammatory VSMC",2.3444695176682,"MCA_R1","Ruptured","inflammatory VSMC",534
"EOMES","MCA-R2--Ruptured--contractile VSMC",-0.0338167541457818,"MCA_R2","Ruptured","contractile VSMC",182
"EOMES","MCA-R2--Ruptured--inflammatory VSMC",1.70333501840557,"MCA_R2","Ruptured","inflammatory VSMC",1078
"EOMES","MCA-R2--Ruptured--metabolic-stress VSMC",0.118280577575302,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"EOMES","MCA-R2--Ruptured--synthetic VSMC",0.874582170014701,"MCA_R2","Ruptured","synthetic VSMC",29
"EOMES","STA1--STA--ECM-remodeling VSMC",0.146514633656672,"STA1","STA","ECM-remodeling VSMC",637
"EOMES","STA1--STA--contractile VSMC",-0.99975861090161,"STA1","STA","contractile VSMC",1019
"EOMES","STA1--STA--inflammatory VSMC",2.77108360053623,"STA1","STA","inflammatory VSMC",148
"EOMES","STA1--STA--metabolic-stress VSMC",-0.800425027012934,"STA1","STA","metabolic-stress VSMC",1432
"EOMES","STA1--STA--synthetic VSMC",-0.621130385518326,"STA1","STA","synthetic VSMC",1049
"EOMES","STA2--STA--ECM-remodeling VSMC",0.0498397690195002,"STA2","STA","ECM-remodeling VSMC",459
"EOMES","STA2--STA--contractile VSMC",-0.571742593928651,"STA2","STA","contractile VSMC",989
"EOMES","STA2--STA--inflammatory VSMC",2.08131599846627,"STA2","STA","inflammatory VSMC",378
"EOMES","STA2--STA--metabolic-stress VSMC",-0.647469998048775,"STA2","STA","metabolic-stress VSMC",943
"EOMES","STA2--STA--synthetic VSMC",-0.592987729213255,"STA2","STA","synthetic VSMC",1620
"EOMES","STA3--STA--contractile VSMC",1.01639806061112,"STA3","STA","contractile VSMC",25
"EPAS1","ACom-RR--Ruptured--contractile VSMC",0.674196742523213,"ACom_RR","Ruptured","contractile VSMC",32
"EPAS1","ACom-RR--Ruptured--inflammatory VSMC",-1.14730965437794,"ACom_RR","Ruptured","inflammatory VSMC",945
"EPAS1","ACom-RR--Ruptured--metabolic-stress VSMC",0.80669365954534,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"EPAS1","MCA-R1--Ruptured--inflammatory VSMC",-1.67053841272792,"MCA_R1","Ruptured","inflammatory VSMC",534
"EPAS1","MCA-R2--Ruptured--contractile VSMC",0.46127679897468,"MCA_R2","Ruptured","contractile VSMC",182
"EPAS1","MCA-R2--Ruptured--inflammatory VSMC",-1.18652216570492,"MCA_R2","Ruptured","inflammatory VSMC",1078
"EPAS1","MCA-R2--Ruptured--metabolic-stress VSMC",0.707732359344763,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"EPAS1","MCA-R2--Ruptured--synthetic VSMC",-0.0868155117304144,"MCA_R2","Ruptured","synthetic VSMC",29
"EPAS1","STA1--STA--ECM-remodeling VSMC",-1.63846669123173,"STA1","STA","ECM-remodeling VSMC",637
"EPAS1","STA1--STA--contractile VSMC",-1.16852806069335,"STA1","STA","contractile VSMC",1019
"EPAS1","STA1--STA--inflammatory VSMC",-1.74626370462395,"STA1","STA","inflammatory VSMC",148
"EPAS1","STA1--STA--metabolic-stress VSMC",-1.40787465948552,"STA1","STA","metabolic-stress VSMC",1432
"EPAS1","STA1--STA--synthetic VSMC",-1.53586560659087,"STA1","STA","synthetic VSMC",1049
"EPAS1","STA2--STA--ECM-remodeling VSMC",-1.6272845914592,"STA2","STA","ECM-remodeling VSMC",459
"EPAS1","STA2--STA--contractile VSMC",-1.21113771952013,"STA2","STA","contractile VSMC",989
"EPAS1","STA2--STA--inflammatory VSMC",-1.62449638375072,"STA2","STA","inflammatory VSMC",378
"EPAS1","STA2--STA--metabolic-stress VSMC",-1.45898851064481,"STA2","STA","metabolic-stress VSMC",943
"EPAS1","STA2--STA--synthetic VSMC",-1.51332397754352,"STA2","STA","synthetic VSMC",1620
"EPAS1","STA3--STA--contractile VSMC",0.110260631855718,"STA3","STA","contractile VSMC",25
"ERG","ACom-RR--Ruptured--contractile VSMC",-0.24309324220844,"ACom_RR","Ruptured","contractile VSMC",32
"ERG","ACom-RR--Ruptured--inflammatory VSMC",-0.672359975241899,"ACom_RR","Ruptured","inflammatory VSMC",945
"ERG","ACom-RR--Ruptured--metabolic-stress VSMC",-1.20310140976079,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ERG","MCA-R1--Ruptured--inflammatory VSMC",-1.02371480791362,"MCA_R1","Ruptured","inflammatory VSMC",534
"ERG","MCA-R2--Ruptured--contractile VSMC",-0.608266325230257,"MCA_R2","Ruptured","contractile VSMC",182
"ERG","MCA-R2--Ruptured--inflammatory VSMC",-1.20022087424733,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ERG","MCA-R2--Ruptured--metabolic-stress VSMC",-0.683979853907192,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ERG","MCA-R2--Ruptured--synthetic VSMC",-0.0291884623102415,"MCA_R2","Ruptured","synthetic VSMC",29
"ERG","STA1--STA--ECM-remodeling VSMC",-0.828117774335016,"STA1","STA","ECM-remodeling VSMC",637
"ERG","STA1--STA--contractile VSMC",-0.23225282962622,"STA1","STA","contractile VSMC",1019
"ERG","STA1--STA--inflammatory VSMC",-0.810215891758215,"STA1","STA","inflammatory VSMC",148
"ERG","STA1--STA--metabolic-stress VSMC",-0.32728429525105,"STA1","STA","metabolic-stress VSMC",1432
"ERG","STA1--STA--synthetic VSMC",-0.395611183975324,"STA1","STA","synthetic VSMC",1049
"ERG","STA2--STA--ECM-remodeling VSMC",-0.0630974639959365,"STA2","STA","ECM-remodeling VSMC",459
"ERG","STA2--STA--contractile VSMC",-0.169658023012916,"STA2","STA","contractile VSMC",989
"ERG","STA2--STA--inflammatory VSMC",-0.460064596229581,"STA2","STA","inflammatory VSMC",378
"ERG","STA2--STA--metabolic-stress VSMC",-0.262782317461177,"STA2","STA","metabolic-stress VSMC",943
"ERG","STA2--STA--synthetic VSMC",-0.171637959161887,"STA2","STA","synthetic VSMC",1620
"ERG","STA3--STA--contractile VSMC",-0.0909434358324841,"STA3","STA","contractile VSMC",25
"ESR1","ACom-RR--Ruptured--contractile VSMC",1.93479496536548,"ACom_RR","Ruptured","contractile VSMC",32
"ESR1","ACom-RR--Ruptured--inflammatory VSMC",-1.98622455536566,"ACom_RR","Ruptured","inflammatory VSMC",945
"ESR1","ACom-RR--Ruptured--metabolic-stress VSMC",1.9754903473898,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ESR1","MCA-R1--Ruptured--inflammatory VSMC",-2.82111348597434,"MCA_R1","Ruptured","inflammatory VSMC",534
"ESR1","MCA-R2--Ruptured--contractile VSMC",1.8193608161592,"MCA_R2","Ruptured","contractile VSMC",182
"ESR1","MCA-R2--Ruptured--inflammatory VSMC",-1.62699645422128,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ESR1","MCA-R2--Ruptured--metabolic-stress VSMC",1.64922402247161,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ESR1","MCA-R2--Ruptured--synthetic VSMC",2.5175855112148,"MCA_R2","Ruptured","synthetic VSMC",29
"ESR1","STA1--STA--ECM-remodeling VSMC",0.478576948040166,"STA1","STA","ECM-remodeling VSMC",637
"ESR1","STA1--STA--contractile VSMC",1.08396405750237,"STA1","STA","contractile VSMC",1019
"ESR1","STA1--STA--inflammatory VSMC",-1.07587543644513,"STA1","STA","inflammatory VSMC",148
"ESR1","STA1--STA--metabolic-stress VSMC",0.956909935417479,"STA1","STA","metabolic-stress VSMC",1432
"ESR1","STA1--STA--synthetic VSMC",0.902306036358117,"STA1","STA","synthetic VSMC",1049
"ESR1","STA2--STA--ECM-remodeling VSMC",1.22938911810835,"STA2","STA","ECM-remodeling VSMC",459
"ESR1","STA2--STA--contractile VSMC",1.00604697437747,"STA2","STA","contractile VSMC",989
"ESR1","STA2--STA--inflammatory VSMC",-0.572426166747672,"STA2","STA","inflammatory VSMC",378
"ESR1","STA2--STA--metabolic-stress VSMC",0.88933048987964,"STA2","STA","metabolic-stress VSMC",943
"ESR1","STA2--STA--synthetic VSMC",1.10675440403467,"STA2","STA","synthetic VSMC",1620
"ESR1","STA3--STA--contractile VSMC",2.86712305425175,"STA3","STA","contractile VSMC",25
"ESR2","ACom-RR--Ruptured--contractile VSMC",1.80870603600173,"ACom_RR","Ruptured","contractile VSMC",32
"ESR2","ACom-RR--Ruptured--inflammatory VSMC",2.07928117657574,"ACom_RR","Ruptured","inflammatory VSMC",945
"ESR2","ACom-RR--Ruptured--metabolic-stress VSMC",1.61819251043574,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ESR2","MCA-R1--Ruptured--inflammatory VSMC",1.84544621968529,"MCA_R1","Ruptured","inflammatory VSMC",534
"ESR2","MCA-R2--Ruptured--contractile VSMC",1.21463064593407,"MCA_R2","Ruptured","contractile VSMC",182
"ESR2","MCA-R2--Ruptured--inflammatory VSMC",2.09781815472165,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ESR2","MCA-R2--Ruptured--metabolic-stress VSMC",0.835531845477951,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ESR2","MCA-R2--Ruptured--synthetic VSMC",0.809710898497174,"MCA_R2","Ruptured","synthetic VSMC",29
"ESR2","STA1--STA--ECM-remodeling VSMC",1.67054014199343,"STA1","STA","ECM-remodeling VSMC",637
"ESR2","STA1--STA--contractile VSMC",1.86358960359181,"STA1","STA","contractile VSMC",1019
"ESR2","STA1--STA--inflammatory VSMC",1.78489114644101,"STA1","STA","inflammatory VSMC",148
"ESR2","STA1--STA--metabolic-stress VSMC",1.73778573071068,"STA1","STA","metabolic-stress VSMC",1432
"ESR2","STA1--STA--synthetic VSMC",1.6496318233754,"STA1","STA","synthetic VSMC",1049
"ESR2","STA2--STA--ECM-remodeling VSMC",2.283087524556,"STA2","STA","ECM-remodeling VSMC",459
"ESR2","STA2--STA--contractile VSMC",2.15584471025689,"STA2","STA","contractile VSMC",989
"ESR2","STA2--STA--inflammatory VSMC",2.24400306024726,"STA2","STA","inflammatory VSMC",378
"ESR2","STA2--STA--metabolic-stress VSMC",2.13229255452184,"STA2","STA","metabolic-stress VSMC",943
"ESR2","STA2--STA--synthetic VSMC",1.94651558501526,"STA2","STA","synthetic VSMC",1620
"ESR2","STA3--STA--contractile VSMC",2.67587362571403,"STA3","STA","contractile VSMC",25
"ESRRA","ACom-RR--Ruptured--contractile VSMC",-0.133684396724986,"ACom_RR","Ruptured","contractile VSMC",32
"ESRRA","ACom-RR--Ruptured--inflammatory VSMC",-0.578327101379659,"ACom_RR","Ruptured","inflammatory VSMC",945
"ESRRA","ACom-RR--Ruptured--metabolic-stress VSMC",-0.290756710112932,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ESRRA","MCA-R1--Ruptured--inflammatory VSMC",-0.260421896178198,"MCA_R1","Ruptured","inflammatory VSMC",534
"ESRRA","MCA-R2--Ruptured--contractile VSMC",-0.376083830150685,"MCA_R2","Ruptured","contractile VSMC",182
"ESRRA","MCA-R2--Ruptured--inflammatory VSMC",-0.18814623999078,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ESRRA","MCA-R2--Ruptured--metabolic-stress VSMC",0.0697299470630799,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ESRRA","MCA-R2--Ruptured--synthetic VSMC",-0.168864789090842,"MCA_R2","Ruptured","synthetic VSMC",29
"ESRRA","STA1--STA--ECM-remodeling VSMC",0.648473188305409,"STA1","STA","ECM-remodeling VSMC",637
"ESRRA","STA1--STA--contractile VSMC",0.247655130580154,"STA1","STA","contractile VSMC",1019
"ESRRA","STA1--STA--inflammatory VSMC",-0.297501536492898,"STA1","STA","inflammatory VSMC",148
"ESRRA","STA1--STA--metabolic-stress VSMC",0.224355123632538,"STA1","STA","metabolic-stress VSMC",1432
"ESRRA","STA1--STA--synthetic VSMC",0.254501132906086,"STA1","STA","synthetic VSMC",1049
"ESRRA","STA2--STA--ECM-remodeling VSMC",0.507181393933253,"STA2","STA","ECM-remodeling VSMC",459
"ESRRA","STA2--STA--contractile VSMC",0.0926361560469039,"STA2","STA","contractile VSMC",989
"ESRRA","STA2--STA--inflammatory VSMC",0.314197958226332,"STA2","STA","inflammatory VSMC",378
"ESRRA","STA2--STA--metabolic-stress VSMC",0.222940236559346,"STA2","STA","metabolic-stress VSMC",943
"ESRRA","STA2--STA--synthetic VSMC",-0.139084312954039,"STA2","STA","synthetic VSMC",1620
"ESRRA","STA3--STA--contractile VSMC",1.32874864372721,"STA3","STA","contractile VSMC",25
"ETS1","ACom-RR--Ruptured--contractile VSMC",1.30766376693291,"ACom_RR","Ruptured","contractile VSMC",32
"ETS1","ACom-RR--Ruptured--inflammatory VSMC",1.5319307517162,"ACom_RR","Ruptured","inflammatory VSMC",945
"ETS1","ACom-RR--Ruptured--metabolic-stress VSMC",0.722128457322562,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ETS1","MCA-R1--Ruptured--inflammatory VSMC",1.26323098665732,"MCA_R1","Ruptured","inflammatory VSMC",534
"ETS1","MCA-R2--Ruptured--contractile VSMC",0.840625164361388,"MCA_R2","Ruptured","contractile VSMC",182
"ETS1","MCA-R2--Ruptured--inflammatory VSMC",1.59065042186042,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ETS1","MCA-R2--Ruptured--metabolic-stress VSMC",0.414137554491989,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ETS1","MCA-R2--Ruptured--synthetic VSMC",0.416917604573272,"MCA_R2","Ruptured","synthetic VSMC",29
"ETS1","STA1--STA--ECM-remodeling VSMC",-2.70614810658581,"STA1","STA","ECM-remodeling VSMC",637
"ETS1","STA1--STA--contractile VSMC",-1.96510162581767,"STA1","STA","contractile VSMC",1019
"ETS1","STA1--STA--inflammatory VSMC",0.953543278315351,"STA1","STA","inflammatory VSMC",148
"ETS1","STA1--STA--metabolic-stress VSMC",-1.99211977292445,"STA1","STA","metabolic-stress VSMC",1432
"ETS1","STA1--STA--synthetic VSMC",-2.35681126165659,"STA1","STA","synthetic VSMC",1049
"ETS1","STA2--STA--ECM-remodeling VSMC",-1.79333044645982,"STA2","STA","ECM-remodeling VSMC",459
"ETS1","STA2--STA--contractile VSMC",-1.12508276913148,"STA2","STA","contractile VSMC",989
"ETS1","STA2--STA--inflammatory VSMC",1.48591054392403,"STA2","STA","inflammatory VSMC",378
"ETS1","STA2--STA--metabolic-stress VSMC",-1.41819999811249,"STA2","STA","metabolic-stress VSMC",943
"ETS1","STA2--STA--synthetic VSMC",-1.15016047024817,"STA2","STA","synthetic VSMC",1620
"ETS1","STA3--STA--contractile VSMC",0.352483333419321,"STA3","STA","contractile VSMC",25
"ETS2","ACom-RR--Ruptured--contractile VSMC",0.105002165077443,"ACom_RR","Ruptured","contractile VSMC",32
"ETS2","ACom-RR--Ruptured--inflammatory VSMC",-0.211241360949126,"ACom_RR","Ruptured","inflammatory VSMC",945
"ETS2","ACom-RR--Ruptured--metabolic-stress VSMC",-1.05937526383961,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ETS2","MCA-R1--Ruptured--inflammatory VSMC",-0.980739155652597,"MCA_R1","Ruptured","inflammatory VSMC",534
"ETS2","MCA-R2--Ruptured--contractile VSMC",-0.437040015345071,"MCA_R2","Ruptured","contractile VSMC",182
"ETS2","MCA-R2--Ruptured--inflammatory VSMC",-0.383144571629502,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ETS2","MCA-R2--Ruptured--metabolic-stress VSMC",-0.302748203651028,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ETS2","MCA-R2--Ruptured--synthetic VSMC",-0.709658087114769,"MCA_R2","Ruptured","synthetic VSMC",29
"ETS2","STA1--STA--ECM-remodeling VSMC",-2.2619633449991,"STA1","STA","ECM-remodeling VSMC",637
"ETS2","STA1--STA--contractile VSMC",-1.70470567254399,"STA1","STA","contractile VSMC",1019
"ETS2","STA1--STA--inflammatory VSMC",-0.812093282375892,"STA1","STA","inflammatory VSMC",148
"ETS2","STA1--STA--metabolic-stress VSMC",-1.69179306655356,"STA1","STA","metabolic-stress VSMC",1432
"ETS2","STA1--STA--synthetic VSMC",-1.836596702105,"STA1","STA","synthetic VSMC",1049
"ETS2","STA2--STA--ECM-remodeling VSMC",-0.585386353157859,"STA2","STA","ECM-remodeling VSMC",459
"ETS2","STA2--STA--contractile VSMC",-0.418107949784579,"STA2","STA","contractile VSMC",989
"ETS2","STA2--STA--inflammatory VSMC",-0.160305138605224,"STA2","STA","inflammatory VSMC",378
"ETS2","STA2--STA--metabolic-stress VSMC",-0.725771594411235,"STA2","STA","metabolic-stress VSMC",943
"ETS2","STA2--STA--synthetic VSMC",-0.505776734881703,"STA2","STA","synthetic VSMC",1620
"ETS2","STA3--STA--contractile VSMC",0.619642268924806,"STA3","STA","contractile VSMC",25
"ETV1","ACom-RR--Ruptured--contractile VSMC",1.09700837298304,"ACom_RR","Ruptured","contractile VSMC",32
"ETV1","ACom-RR--Ruptured--inflammatory VSMC",1.73689759997386,"ACom_RR","Ruptured","inflammatory VSMC",945
"ETV1","ACom-RR--Ruptured--metabolic-stress VSMC",1.74520343801293,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ETV1","MCA-R1--Ruptured--inflammatory VSMC",2.43725157092311,"MCA_R1","Ruptured","inflammatory VSMC",534
"ETV1","MCA-R2--Ruptured--contractile VSMC",2.24643536701514,"MCA_R2","Ruptured","contractile VSMC",182
"ETV1","MCA-R2--Ruptured--inflammatory VSMC",2.25752414546484,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ETV1","MCA-R2--Ruptured--metabolic-stress VSMC",1.94560071875095,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ETV1","MCA-R2--Ruptured--synthetic VSMC",1.98625721681128,"MCA_R2","Ruptured","synthetic VSMC",29
"ETV1","STA1--STA--ECM-remodeling VSMC",2.44491806592999,"STA1","STA","ECM-remodeling VSMC",637
"ETV1","STA1--STA--contractile VSMC",2.0376512101898,"STA1","STA","contractile VSMC",1019
"ETV1","STA1--STA--inflammatory VSMC",1.7087257250832,"STA1","STA","inflammatory VSMC",148
"ETV1","STA1--STA--metabolic-stress VSMC",1.95270595739959,"STA1","STA","metabolic-stress VSMC",1432
"ETV1","STA1--STA--synthetic VSMC",2.10782562978229,"STA1","STA","synthetic VSMC",1049
"ETV1","STA2--STA--ECM-remodeling VSMC",2.32430727145501,"STA2","STA","ECM-remodeling VSMC",459
"ETV1","STA2--STA--contractile VSMC",2.0743660026221,"STA2","STA","contractile VSMC",989
"ETV1","STA2--STA--inflammatory VSMC",2.32837392573414,"STA2","STA","inflammatory VSMC",378
"ETV1","STA2--STA--metabolic-stress VSMC",1.76790638664847,"STA2","STA","metabolic-stress VSMC",943
"ETV1","STA2--STA--synthetic VSMC",2.28168451978769,"STA2","STA","synthetic VSMC",1620
"ETV1","STA3--STA--contractile VSMC",2.86318205531563,"STA3","STA","contractile VSMC",25
"ETV4","ACom-RR--Ruptured--contractile VSMC",2.40290877807384,"ACom_RR","Ruptured","contractile VSMC",32
"ETV4","ACom-RR--Ruptured--inflammatory VSMC",0.236468045466762,"ACom_RR","Ruptured","inflammatory VSMC",945
"ETV4","ACom-RR--Ruptured--metabolic-stress VSMC",1.66284478705891,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"ETV4","MCA-R1--Ruptured--inflammatory VSMC",-0.741577352013334,"MCA_R1","Ruptured","inflammatory VSMC",534
"ETV4","MCA-R2--Ruptured--contractile VSMC",0.971031403630287,"MCA_R2","Ruptured","contractile VSMC",182
"ETV4","MCA-R2--Ruptured--inflammatory VSMC",0.00408168347282335,"MCA_R2","Ruptured","inflammatory VSMC",1078
"ETV4","MCA-R2--Ruptured--metabolic-stress VSMC",1.46625036692404,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"ETV4","MCA-R2--Ruptured--synthetic VSMC",1.11101481057209,"MCA_R2","Ruptured","synthetic VSMC",29
"ETV4","STA1--STA--ECM-remodeling VSMC",0.849482955980536,"STA1","STA","ECM-remodeling VSMC",637
"ETV4","STA1--STA--contractile VSMC",0.755488015888371,"STA1","STA","contractile VSMC",1019
"ETV4","STA1--STA--inflammatory VSMC",-0.0755158882668438,"STA1","STA","inflammatory VSMC",148
"ETV4","STA1--STA--metabolic-stress VSMC",1.08168610707333,"STA1","STA","metabolic-stress VSMC",1432
"ETV4","STA1--STA--synthetic VSMC",0.889118438595633,"STA1","STA","synthetic VSMC",1049
"ETV4","STA2--STA--ECM-remodeling VSMC",1.20358127019508,"STA2","STA","ECM-remodeling VSMC",459
"ETV4","STA2--STA--contractile VSMC",1.26105926221837,"STA2","STA","contractile VSMC",989
"ETV4","STA2--STA--inflammatory VSMC",0.498810408165533,"STA2","STA","inflammatory VSMC",378
"ETV4","STA2--STA--metabolic-stress VSMC",1.41039158014399,"STA2","STA","metabolic-stress VSMC",943
"ETV4","STA2--STA--synthetic VSMC",1.34971346509422,"STA2","STA","synthetic VSMC",1620
"ETV4","STA3--STA--contractile VSMC",1.10646804917493,"STA3","STA","contractile VSMC",25
"FLI1","ACom-RR--Ruptured--contractile VSMC",-0.865038520099139,"ACom_RR","Ruptured","contractile VSMC",32
"FLI1","ACom-RR--Ruptured--inflammatory VSMC",-0.855732624748768,"ACom_RR","Ruptured","inflammatory VSMC",945
"FLI1","ACom-RR--Ruptured--metabolic-stress VSMC",-1.34080019554132,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"FLI1","MCA-R1--Ruptured--inflammatory VSMC",0.140640424434982,"MCA_R1","Ruptured","inflammatory VSMC",534
"FLI1","MCA-R2--Ruptured--contractile VSMC",-0.43476450378016,"MCA_R2","Ruptured","contractile VSMC",182
"FLI1","MCA-R2--Ruptured--inflammatory VSMC",-0.184696224954556,"MCA_R2","Ruptured","inflammatory VSMC",1078
