"regulon","status","vsmc_state","mean_AUC"
"PRDM1_extended (83g)","Ruptured","inflammatory VSMC",0.209741092027685
"PRDM1_extended (83g)","Ruptured","ECM-remodeling VSMC",0.0300563957959498
"PRDM1_extended (83g)","Ruptured","metabolic-stress VSMC",0.0276780882394828
"PRDM1_extended (83g)","STA","contractile VSMC",0.0176886268478168
"PRDM1_extended (83g)","STA","synthetic VSMC",0.0176886268478168
"PRDM1_extended (83g)","STA","inflammatory VSMC",0.21148338032983
"PRDM1_extended (83g)","STA","ECM-remodeling VSMC",0.0178236349653935
"PRDM1_extended (83g)","STA","metabolic-stress VSMC",0.016365889088268
"PRRX2_extended (47g)","Ruptured","contractile VSMC",0.0740927040946561
"PRRX2_extended (47g)","Ruptured","synthetic VSMC",0.0811219594785259
"PRRX2_extended (47g)","Ruptured","inflammatory VSMC",0.0138156028368794
"PRRX2_extended (47g)","Ruptured","ECM-remodeling VSMC",0.0780278232405892
"PRRX2_extended (47g)","Ruptured","metabolic-stress VSMC",0.0654785718615506
"PRRX2_extended (47g)","STA","contractile VSMC",0.0837828696126569
"PRRX2_extended (47g)","STA","synthetic VSMC",0.0812351336606656
"PRRX2_extended (47g)","STA","inflammatory VSMC",0.0201058374249864
"PRRX2_extended (47g)","STA","ECM-remodeling VSMC",0.0716759410801964
"PRRX2_extended (47g)","STA","metabolic-stress VSMC",0.105418439716312
"RAD21_extended (203g)","Ruptured","contractile VSMC",0.0561106633805325
"RAD21_extended (203g)","Ruptured","synthetic VSMC",0.0681818181818182
"RAD21_extended (203g)","Ruptured","inflammatory VSMC",0.0605966973101805
"RAD21_extended (203g)","Ruptured","ECM-remodeling VSMC",0.0883341845420497
"RAD21_extended (203g)","Ruptured","metabolic-stress VSMC",0.0564706049256611
"RAD21_extended (203g)","STA","contractile VSMC",0.0322327204630575
"RAD21_extended (203g)","STA","synthetic VSMC",0.0447071842015662
"RAD21_extended (203g)","STA","inflammatory VSMC",0.0616249574395642
"RAD21_extended (203g)","STA","ECM-remodeling VSMC",0.0526719441607082
"RAD21_extended (203g)","STA","metabolic-stress VSMC",0.0304017705141301
"RARA_extended (21g)","Ruptured","contractile VSMC",0.0154305429534787
"RARA_extended (21g)","Ruptured","synthetic VSMC",0.016967706622879
"RARA_extended (21g)","Ruptured","inflammatory VSMC",0.00731176231176231
"RARA_extended (21g)","Ruptured","ECM-remodeling VSMC",0.0102513227513228
"RARA_extended (21g)","Ruptured","metabolic-stress VSMC",0.0141093474426808
"RARA_extended (21g)","STA","contractile VSMC",0.0252096052096052
"RARA_extended (21g)","STA","synthetic VSMC",0.0224603174603175
"RARA_extended (21g)","STA","inflammatory VSMC",0.00924501424501424
"RARA_extended (21g)","STA","ECM-remodeling VSMC",0.0148840048840049
"RARA_extended (21g)","STA","metabolic-stress VSMC",0.0536914936914937
"RARB_extended (25g)","Ruptured","contractile VSMC",0.152860936745534
"RARB_extended (25g)","Ruptured","synthetic VSMC",0.186315789473684
"RARB_extended (25g)","Ruptured","inflammatory VSMC",0.0368543859649123
"RARB_extended (25g)","Ruptured","ECM-remodeling VSMC",0.216381578947368
"RARB_extended (25g)","Ruptured","metabolic-stress VSMC",0.12083820662768
"RARB_extended (25g)","STA","contractile VSMC",0.0156
"RARB_extended (25g)","STA","synthetic VSMC",0.0169666666666667
"RARB_extended (25g)","STA","inflammatory VSMC",0.0110631578947368
"RARB_extended (25g)","STA","ECM-remodeling VSMC",0.0251842105263158
"RARB_extended (25g)","STA","metabolic-stress VSMC",0.012359649122807
"RB1_extended (25g)","Ruptured","contractile VSMC",0.00462337035248672
"RB1_extended (25g)","Ruptured","synthetic VSMC",0.00480943738656987
"RB1_extended (25g)","Ruptured","inflammatory VSMC",0.0578543859649123
"RB1_extended (25g)","Ruptured","ECM-remodeling VSMC",0.0213377192982456
"RB1_extended (25g)","Ruptured","metabolic-stress VSMC",0.00227582846003899
"RB1_extended (25g)","STA","contractile VSMC",0.00320877192982456
"RB1_extended (25g)","STA","synthetic VSMC",0.00218245614035088
"RB1_extended (25g)","STA","inflammatory VSMC",0.0461070175438597
"RB1_extended (25g)","STA","ECM-remodeling VSMC",0.0126719298245614
"RB1_extended (25g)","STA","metabolic-stress VSMC",0.00155789473684211
"RBBP5 (22g)","Ruptured","contractile VSMC",0.00151201269875434
"RBBP5 (22g)","Ruptured","synthetic VSMC",0.00109212256042067
"RBBP5 (22g)","Ruptured","inflammatory VSMC",0.0190576735092864
"RBBP5 (22g)","Ruptured","ECM-remodeling VSMC",0.00197947214076246
"RBBP5 (22g)","Ruptured","metabolic-stress VSMC",0.000619094167481264
"RBBP5 (22g)","STA","contractile VSMC",0.00032258064516129
"RBBP5 (22g)","STA","synthetic VSMC",2.93255131964809e-05
"RBBP5 (22g)","STA","inflammatory VSMC",0.0109638318670577
"RBBP5 (22g)","STA","ECM-remodeling VSMC",0.000173998044965787
"RBBP5 (22g)","STA","metabolic-stress VSMC",3.91006842619746e-06
"RBBP5_extended (69g)","Ruptured","contractile VSMC",0.0040331516199087
"RBBP5_extended (69g)","Ruptured","synthetic VSMC",0.00556203379791586
"RBBP5_extended (69g)","Ruptured","inflammatory VSMC",0.0304974056181786
"RBBP5_extended (69g)","Ruptured","ECM-remodeling VSMC",0.00696680980497406
"RBBP5_extended (69g)","Ruptured","metabolic-stress VSMC",0.00442088626468659
"RBBP5_extended (69g)","STA","contractile VSMC",0.00119609948112364
"RBBP5_extended (69g)","STA","synthetic VSMC",0.000288960458042584
"RBBP5_extended (69g)","STA","inflammatory VSMC",0.0194793344068706
"RBBP5_extended (69g)","STA","ECM-remodeling VSMC",0.00183217033458579
"RBBP5_extended (69g)","STA","metabolic-stress VSMC",0.000139559849704777
"RCOR1_extended (298g)","Ruptured","contractile VSMC",0.0615587896280608
"RCOR1_extended (298g)","Ruptured","synthetic VSMC",0.0602127434750449
"RCOR1_extended (298g)","Ruptured","inflammatory VSMC",0.404868913857678
"RCOR1_extended (298g)","Ruptured","ECM-remodeling VSMC",0.0827587674497787
"RCOR1_extended (298g)","Ruptured","metabolic-stress VSMC",0.0666496424923391
"RCOR1_extended (298g)","STA","contractile VSMC",0.011893088185223
"RCOR1_extended (298g)","STA","synthetic VSMC",0.0078855975485189
"RCOR1_extended (298g)","STA","inflammatory VSMC",0.293253319713994
"RCOR1_extended (298g)","STA","ECM-remodeling VSMC",0.0183418454204971
"RCOR1_extended (298g)","STA","metabolic-stress VSMC",0.00698331630915901
"REL (34g)","Ruptured","contractile VSMC",0.00838745711924341
"REL (34g)","Ruptured","synthetic VSMC",0.00822706705059646
"REL (34g)","Ruptured","inflammatory VSMC",0.134793637734814
"REL (34g)","Ruptured","ECM-remodeling VSMC",0.0129233511586453
"REL (34g)","Ruptured","metabolic-stress VSMC",0.00909167085637674
"REL (34g)","STA","contractile VSMC",0.00135198135198135
"REL (34g)","STA","synthetic VSMC",0.00100370218017277
"REL (34g)","STA","inflammatory VSMC",0.0952022487316605
"REL (34g)","STA","ECM-remodeling VSMC",0.00200740436034554
"REL (34g)","STA","metabolic-stress VSMC",0.000615658850952969
"RELA_extended (51g)","Ruptured","contractile VSMC",0.0494008000753818
"RELA_extended (51g)","Ruptured","synthetic VSMC",0.0415660517080395
"RELA_extended (51g)","Ruptured","inflammatory VSMC",0.0317149081854964
"RELA_extended (51g)","Ruptured","ECM-remodeling VSMC",0.0426133416329495
"RELA_extended (51g)","Ruptured","metabolic-stress VSMC",0.0642240435268758
"RELA_extended (51g)","STA","contractile VSMC",0.0130013486876232
"RELA_extended (51g)","STA","synthetic VSMC",0.0112968150223052
"RELA_extended (51g)","STA","inflammatory VSMC",0.0260172217034962
"RELA_extended (51g)","STA","ECM-remodeling VSMC",0.0112968150223052
"RELA_extended (51g)","STA","metabolic-stress VSMC",0.012043780475153
"RELB (34g)","Ruptured","contractile VSMC",0.0199808286694417
"RELB (34g)","Ruptured","synthetic VSMC",0.016610164683187
"RELB (34g)","Ruptured","inflammatory VSMC",0.163758398464281
"RELB (34g)","Ruptured","ECM-remodeling VSMC",0.0310057589469354
"RELB (34g)","Ruptured","metabolic-stress VSMC",0.0346679464326523
"RELB (34g)","STA","contractile VSMC",0.0100370218017277
"RELB (34g)","STA","synthetic VSMC",0.00893459481694776
"RELB (34g)","STA","inflammatory VSMC",0.107223364870424
"RELB (34g)","STA","ECM-remodeling VSMC",0.0101261483614425
"RELB (34g)","STA","metabolic-stress VSMC",0.00802001919648978
"RELB_extended (145g)","Ruptured","contractile VSMC",0.0463530001593088
"RELB_extended (145g)","Ruptured","synthetic VSMC",0.0404705716600331
"RELB_extended (145g)","Ruptured","inflammatory VSMC",0.285591590057882
"RELB_extended (145g)","Ruptured","ECM-remodeling VSMC",0.0745446033367382
"RELB_extended (145g)","Ruptured","metabolic-stress VSMC",0.0578065297166421
"RELB_extended (145g)","STA","contractile VSMC",0.0135129383724889
"RELB_extended (145g)","STA","synthetic VSMC",0.0101676881171263
"RELB_extended (145g)","STA","inflammatory VSMC",0.197369765066394
"RELB_extended (145g)","STA","ECM-remodeling VSMC",0.0168871297242084
"RELB_extended (145g)","STA","metabolic-stress VSMC",0.00951481103166496
"REL_extended (159g)","Ruptured","contractile VSMC",0.0405312010945451
"REL_extended (159g)","Ruptured","synthetic VSMC",0.0410077137120919
"REL_extended (159g)","Ruptured","inflammatory VSMC",0.289464589717399
"REL_extended (159g)","Ruptured","ECM-remodeling VSMC",0.0704907218249915
"REL_extended (159g)","Ruptured","metabolic-stress VSMC",0.0410448114099799
"REL_extended (159g)","STA","contractile VSMC",0.0214470548178413
"REL_extended (159g)","STA","synthetic VSMC",0.0188406537282942
"REL_extended (159g)","STA","inflammatory VSMC",0.203101804562479
"REL_extended (159g)","STA","ECM-remodeling VSMC",0.0218811712631937
"REL_extended (159g)","STA","metabolic-stress VSMC",0.0210606060606061
"REST_extended (112g)","Ruptured","contractile VSMC",0.0236667260169992
"REST_extended (112g)","Ruptured","synthetic VSMC",0.0245676446761298
"REST_extended (112g)","Ruptured","inflammatory VSMC",0.0368743615934627
"REST_extended (112g)","Ruptured","ECM-remodeling VSMC",0.038059669731018
"REST_extended (112g)","Ruptured","metabolic-stress VSMC",0.0288323307986229
"REST_extended (112g)","STA","contractile VSMC",0.00771535580524345
"REST_extended (112g)","STA","synthetic VSMC",0.00466802860061287
"REST_extended (112g)","STA","inflammatory VSMC",0.0332030983997276
"REST_extended (112g)","STA","ECM-remodeling VSMC",0.0135495403472932
"REST_extended (112g)","STA","metabolic-stress VSMC",0.00544092611508342
"RREB1_extended (134g)","Ruptured","contractile VSMC",0.0160632455885523
"RREB1_extended (134g)","Ruptured","synthetic VSMC",0.0254305942023881
"RREB1_extended (134g)","Ruptured","inflammatory VSMC",0.0747191011235955
"RREB1_extended (134g)","Ruptured","ECM-remodeling VSMC",0.0705864828055839
"RREB1_extended (134g)","Ruptured","metabolic-stress VSMC",0.0129525593008739
"RREB1_extended (134g)","STA","contractile VSMC",0.00568777664283282
"RREB1_extended (134g)","STA","synthetic VSMC",0.00477442969016003
"RREB1_extended (134g)","STA","inflammatory VSMC",0.0446561116785836
"RREB1_extended (134g)","STA","ECM-remodeling VSMC",0.0212146748382703
"RREB1_extended (134g)","STA","metabolic-stress VSMC",0.00299455226421519
"RUNX2 (22g)","Ruptured","contractile VSMC",0.00247249051629046
"RUNX2 (22g)","Ruptured","synthetic VSMC",0.00293255131964809
"RUNX2 (22g)","Ruptured","inflammatory VSMC",0.0840234604105572
"RUNX2 (22g)","Ruptured","ECM-remodeling VSMC",0.00151515151515152
"RUNX2 (22g)","Ruptured","metabolic-stress VSMC",0.000613663516889323
"RUNX2 (22g)","STA","contractile VSMC",0.000150537634408602
"RUNX2 (22g)","STA","synthetic VSMC",3.91006842619746e-06
"RUNX2 (22g)","STA","inflammatory VSMC",0.0876852394916911
"RUNX2 (22g)","STA","ECM-remodeling VSMC",0.000283479960899316
"RUNX2 (22g)","STA","metabolic-stress VSMC",2.1505376344086e-05
"RUNX2_extended (25g)","Ruptured","contractile VSMC",0.00231772090777402
"RUNX2_extended (25g)","Ruptured","synthetic VSMC",0.00263157894736842
"RUNX2_extended (25g)","Ruptured","inflammatory VSMC",0.0762929824561404
"RUNX2_extended (25g)","Ruptured","ECM-remodeling VSMC",0.00135964912280702
"RUNX2_extended (25g)","Ruptured","metabolic-stress VSMC",0.000550682261208577
"RUNX2_extended (25g)","STA","contractile VSMC",0.000135087719298246
"RUNX2_extended (25g)","STA","synthetic VSMC",3.50877192982456e-06
"RUNX2_extended (25g)","STA","inflammatory VSMC",0.0792719298245614
"RUNX2_extended (25g)","STA","ECM-remodeling VSMC",0.00052280701754386
"RUNX2_extended (25g)","STA","metabolic-stress VSMC",1.92982456140351e-05
"RUNX3 (84g)","Ruptured","contractile VSMC",0.00907801218544042
"RUNX3 (84g)","Ruptured","synthetic VSMC",0.00815721171672228
"RUNX3 (84g)","Ruptured","inflammatory VSMC",0.196586448199351
"RUNX3 (84g)","Ruptured","ECM-remodeling VSMC",0.0111900494965011
"RUNX3 (84g)","Ruptured","metabolic-stress VSMC",0.00816881910071874
"RUNX3 (84g)","STA","contractile VSMC",0.000708311998634579
"RUNX3 (84g)","STA","synthetic VSMC",0.000746714456391876
"RUNX3 (84g)","STA","inflammatory VSMC",0.178120839733743
"RUNX3 (84g)","STA","ECM-remodeling VSMC",0.00161375661375661
"RUNX3 (84g)","STA","metabolic-stress VSMC",0.000481310803891449
"RUNX3_extended (103g)","Ruptured","contractile VSMC",0.0148051747242552
"RUNX3_extended (103g)","Ruptured","synthetic VSMC",0.0143267232573703
"RUNX3_extended (103g)","Ruptured","inflammatory VSMC",0.260886108273749
"RUNX3_extended (103g)","Ruptured","ECM-remodeling VSMC",0.0173008171603677
"RUNX3_extended (103g)","Ruptured","metabolic-stress VSMC",0.0109309385994779
"RUNX3_extended (103g)","STA","contractile VSMC",0.00213227783452503
"RUNX3_extended (103g)","STA","synthetic VSMC",0.00139938712972421
"RUNX3_extended (103g)","STA","inflammatory VSMC",0.22959822948587
"RUNX3_extended (103g)","STA","ECM-remodeling VSMC",0.00406281920326864
"RUNX3_extended (103g)","STA","metabolic-stress VSMC",0.00136023152877085
"RXRA_extended (23g)","Ruptured","contractile VSMC",0.00451981205870316
"RXRA_extended (23g)","Ruptured","synthetic VSMC",0.00887867754434471
"RXRA_extended (23g)","Ruptured","inflammatory VSMC",0.0144532279314888
"RXRA_extended (23g)","Ruptured","ECM-remodeling VSMC",0.0192687747035573
"RXRA_extended (23g)","Ruptured","metabolic-stress VSMC",0.00351339481774264
"RXRA_extended (23g)","STA","contractile VSMC",0.00214944475814041
"RXRA_extended (23g)","STA","synthetic VSMC",0.00315829098437794
"RXRA_extended (23g)","STA","inflammatory VSMC",0.0133088650479955
"RXRA_extended (23g)","STA","ECM-remodeling VSMC",0.0052738565782044
"RXRA_extended (23g)","STA","metabolic-stress VSMC",0.000912855260681348
"SETBP1 (24g)","Ruptured","contractile VSMC",0.0102236613299754
"SETBP1 (24g)","Ruptured","synthetic VSMC",0.00801968296897303
"SETBP1 (24g)","Ruptured","inflammatory VSMC",0.00500363108206245
"SETBP1 (24g)","Ruptured","ECM-remodeling VSMC",0.0602078794480755
"SETBP1 (24g)","Ruptured","metabolic-stress VSMC",0.00576938594367788
"SETBP1 (24g)","STA","contractile VSMC",0.0109458968772694
"SETBP1 (24g)","STA","synthetic VSMC",0.0106971677559913
"SETBP1 (24g)","STA","inflammatory VSMC",0.00338961510530138
"SETBP1 (24g)","STA","ECM-remodeling VSMC",0.0517211328976035
"SETBP1 (24g)","STA","metabolic-stress VSMC",0.00816811909949165
"SF1 (260g)","Ruptured","contractile VSMC",0.0496106305816645
"SF1 (260g)","Ruptured","synthetic VSMC",0.0586629565707443
"SF1 (260g)","Ruptured","inflammatory VSMC",0.218913006469186
"SF1 (260g)","Ruptured","ECM-remodeling VSMC",0.106124446714334
"SF1 (260g)","Ruptured","metabolic-stress VSMC",0.0301587977149775
"SF1 (260g)","STA","contractile VSMC",0.0245633299284985
"SF1 (260g)","STA","synthetic VSMC",0.0256375553285666
"SF1 (260g)","STA","inflammatory VSMC",0.148364828055839
"SF1 (260g)","STA","ECM-remodeling VSMC",0.0660818862785155
"SF1 (260g)","STA","metabolic-stress VSMC",0.0156826693905346
"SIN3A_extended (149g)","Ruptured","contractile VSMC",0.0192423930054071
"SIN3A_extended (149g)","Ruptured","synthetic VSMC",0.0175055475326688
"SIN3A_extended (149g)","Ruptured","inflammatory VSMC",0.114976166155941
"SIN3A_extended (149g)","Ruptured","ECM-remodeling VSMC",0.0407303370786517
"SIN3A_extended (149g)","Ruptured","metabolic-stress VSMC",0.024926228577914
"SIN3A_extended (149g)","STA","contractile VSMC",0.00386023152877085
"SIN3A_extended (149g)","STA","synthetic VSMC",0.00175689479060266
"SIN3A_extended (149g)","STA","inflammatory VSMC",0.072732379979571
"SIN3A_extended (149g)","STA","ECM-remodeling VSMC",0.00891726251276813
"SIN3A_extended (149g)","STA","metabolic-stress VSMC",0.00197395301327886
"SIX5_extended (24g)","Ruptured","contractile VSMC",0.00211368951250225
"SIX5_extended (24g)","Ruptured","synthetic VSMC",0.00486439786642626
"SIX5_extended (24g)","Ruptured","inflammatory VSMC",0.000442992011619463
"SIX5_extended (24g)","Ruptured","ECM-remodeling VSMC",0
"SIX5_extended (24g)","Ruptured","metabolic-stress VSMC",0.00137174211248285
"SIX5_extended (24g)","STA","contractile VSMC",0.000631808278867102
"SIX5_extended (24g)","STA","synthetic VSMC",0.00336238198983297
"SIX5_extended (24g)","STA","inflammatory VSMC",0.00139433551198257
"SIX5_extended (24g)","STA","ECM-remodeling VSMC",0.0014360929557008
"SIX5_extended (24g)","STA","metabolic-stress VSMC",0.000395787944807553
"SMARCA4_extended (50g)","Ruptured","contractile VSMC",0.0102723398107347
"SMARCA4_extended (50g)","Ruptured","synthetic VSMC",0.0123703502579419
"SMARCA4_extended (50g)","Ruptured","inflammatory VSMC",0.0374635170603675
"SMARCA4_extended (50g)","Ruptured","ECM-remodeling VSMC",0.0193438320209974
"SMARCA4_extended (50g)","Ruptured","metabolic-stress VSMC",0.0102770487022456
"SMARCA4_extended (50g)","STA","contractile VSMC",0.00178477690288714
"SMARCA4_extended (50g)","STA","synthetic VSMC",0.00157375328083989
"SMARCA4_extended (50g)","STA","inflammatory VSMC",0.032696062992126
"SMARCA4_extended (50g)","STA","ECM-remodeling VSMC",0.00364094488188976
"SMARCA4_extended (50g)","STA","metabolic-stress VSMC",0.00108241469816273
"SMARCC2_extended (29g)","Ruptured","contractile VSMC",0.00274032336670742
"SMARCC2_extended (29g)","Ruptured","synthetic VSMC",0.00308513031461902
"SMARCC2_extended (29g)","Ruptured","inflammatory VSMC",0.00137775706741224
"SMARCC2_extended (29g)","Ruptured","ECM-remodeling VSMC",0.00199984467225847
"SMARCC2_extended (29g)","Ruptured","metabolic-stress VSMC",0.00223930827379103
"SMARCC2_extended (29g)","STA","contractile VSMC",0.00387387387387387
"SMARCC2_extended (29g)","STA","synthetic VSMC",0.00543181112146629
"SMARCC2_extended (29g)","STA","inflammatory VSMC",0.00307082945013979
"SMARCC2_extended (29g)","STA","ECM-remodeling VSMC",0.00410686548617583
"SMARCC2_extended (29g)","STA","metabolic-stress VSMC",0.00257844050947499
"SOX5_extended (20g)","Ruptured","contractile VSMC",0.0216502074446327
"SOX5_extended (20g)","Ruptured","synthetic VSMC",0.0425873050735779
"SOX5_extended (20g)","Ruptured","inflammatory VSMC",0.0178237791932059
"SOX5_extended (20g)","Ruptured","ECM-remodeling VSMC",0.086703821656051
