"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.75511284264299e-20,1.16785837618996,0.52,0.364,5.34870638795452e-16,"ECM-remodeling VSMC","FER"
1.9903618650257e-20,1.43843646703777,0.291,0.134,6.06562778366583e-16,"ECM-remodeling VSMC","HGF"
2.07237380061611e-20,0.782864785679047,0.657,0.509,6.31555915737759e-16,"ECM-remodeling VSMC","SAMHD1"
2.28090041030273e-20,1.63365755170688,0.367,0.199,6.95104400039758e-16,"ECM-remodeling VSMC","CADPS2"
2.2964779998535e-20,0.960087733525899,0.624,0.442,6.99851670455354e-16,"ECM-remodeling VSMC","NTRK2"
3.28908057064774e-20,1.29361973758556,0.28,0.136,1.0023473039049e-15,"ECM-remodeling VSMC","SLC40A1"
4.00295656647574e-20,1.09278536881047,0.343,0.217,1.21990101363348e-15,"ECM-remodeling VSMC","MAP4K3"
4.11944368605364e-20,0.829594562692452,0.716,0.581,1.25540046332485e-15,"ECM-remodeling VSMC","FNDC3B"
4.19004109326356e-20,0.998530423698576,0.565,0.395,1.27691502317207e-15,"ECM-remodeling VSMC","CAMK2D"
4.94539146001419e-20,1.12670544649062,0.54,0.38,1.50710804743933e-15,"ECM-remodeling VSMC","ARHGAP6"
4.95633793075716e-20,1.74559153146128,0.311,0.149,1.51044398439825e-15,"ECM-remodeling VSMC","MITF"
5.0092830888872e-20,0.704533949345405,0.626,0.468,1.52657902133837e-15,"ECM-remodeling VSMC","DAB2"
5.40558859955005e-20,1.26405548692064,0.485,0.32,1.64735312571288e-15,"ECM-remodeling VSMC","PTK2"
6.46611648558795e-20,1.72889464220555,0.313,0.15,1.97054899898293e-15,"ECM-remodeling VSMC","AL445426.1"
6.84981113004521e-20,0.851751366732106,0.677,0.534,2.08747994188128e-15,"ECM-remodeling VSMC","MAN1A1"
7.451004694891e-20,1.22382027647532,0.486,0.311,2.27069368076803e-15,"ECM-remodeling VSMC","FTO"
9.25335178986956e-20,1.26973762075828,0.372,0.219,2.81995895796275e-15,"ECM-remodeling VSMC","MICU3"
1.02541334709418e-19,1.31797358657141,0.304,0.153,3.12494717526952e-15,"ECM-remodeling VSMC","JAK2"
1.04550065614742e-19,0.423421118386758,0.894,0.668,3.18616324960927e-15,"ECM-remodeling VSMC","SERPINF1"
1.15300277798667e-19,1.23831978583275,0.414,0.263,3.51377596591437e-15,"ECM-remodeling VSMC","ZNF704"
1.51105060971052e-19,1.47205997850148,0.339,0.19,4.60492673309282e-15,"ECM-remodeling VSMC","MSC-AS1"
1.65782820412245e-19,1.57825071389245,0.368,0.213,5.05223145206316e-15,"ECM-remodeling VSMC","EBF2"
1.81035097597539e-19,1.78512701727522,0.333,0.169,5.51704459928499e-15,"ECM-remodeling VSMC","TCF7L1"
2.17023035320072e-19,0.844532811712122,0.617,0.47,6.61377700137919e-15,"ECM-remodeling VSMC","DDR2"
2.19489613558637e-19,1.70196665806216,0.224,0.098,6.68894597319947e-15,"ECM-remodeling VSMC","RCAN2"
2.21255212287615e-19,1.56993880284616,0.373,0.206,6.74275259446505e-15,"ECM-remodeling VSMC","KIF13A"
3.24811925404255e-19,1.13278191273365,0.476,0.297,9.89864342669466e-15,"ECM-remodeling VSMC","MYO1D"
4.78220555564722e-19,1.72571225135616,0.319,0.178,1.45737714308349e-14,"ECM-remodeling VSMC","NLGN1"
5.14177736421474e-19,1.4596737435801,0.303,0.146,1.56695665174444e-14,"ECM-remodeling VSMC","PDGFD"
5.45499833637564e-19,1.28492029489937,0.374,0.23,1.66241074301048e-14,"ECM-remodeling VSMC","YAP1"
7.73293038314936e-19,1.31286607082762,0.491,0.333,2.35661053426477e-14,"ECM-remodeling VSMC","UBE2E2"
8.78484636830774e-19,0.917045134785053,0.521,0.375,2.67718193074178e-14,"ECM-remodeling VSMC","GNG12"
9.70844039730801e-19,1.18702130934472,0.427,0.253,2.95864721107962e-14,"ECM-remodeling VSMC","SLC44A1"
1.02212731088941e-18,1.73336117449568,0.238,0.112,3.11493297993549e-14,"ECM-remodeling VSMC","PRELID2"
1.08124885710539e-18,1.70953903906214,0.291,0.142,3.29510589202868e-14,"ECM-remodeling VSMC","MIPOL1"
1.12945979158603e-18,2.60244881471264,0.202,0.06,3.44202871485843e-14,"ECM-remodeling VSMC","PDZRN3"
1.59917221785103e-18,1.54812746418505,0.286,0.14,4.873477333901e-14,"ECM-remodeling VSMC","RNF217"
1.88531157938487e-18,1.33020070098653,0.367,0.215,5.74548703817539e-14,"ECM-remodeling VSMC","CRYBG3"
2.02533053997138e-18,1.60431377956986,0.246,0.11,6.1721948205628e-14,"ECM-remodeling VSMC","CACNA1C"
2.699625977559e-18,1.00598109808657,0.478,0.33,8.22711016661105e-14,"ECM-remodeling VSMC","MAGI2-AS3"
2.80767276005923e-18,1.37239462751157,0.418,0.243,8.5563827362805e-14,"ECM-remodeling VSMC","PTGFR"
3.87391162207045e-18,2.28321079440219,0.141,0.039,1.18057456682597e-13,"ECM-remodeling VSMC","CRISPLD1"
4.80343021744425e-18,1.49122929129766,0.268,0.14,1.46384535876613e-13,"ECM-remodeling VSMC","PLD1"
4.97517591875817e-18,1.86211266304334,0.29,0.145,1.51618486124155e-13,"ECM-remodeling VSMC","PRKD1"
5.35402422278981e-18,1.77687240504889,0.218,0.096,1.63163888189519e-13,"ECM-remodeling VSMC","RAI14"
6.46354139266612e-18,1.08182242796369,0.494,0.338,1.969764239415e-13,"ECM-remodeling VSMC","GFRA1"
6.61013351596826e-18,1.63796528972042,0.241,0.105,2.01443818899133e-13,"ECM-remodeling VSMC","ARHGEF26"
6.74912180361149e-18,0.893213483498092,0.516,0.374,2.0567948696506e-13,"ECM-remodeling VSMC","AOPEP"
7.85827948345141e-18,1.13046245933002,0.374,0.24,2.39481067258182e-13,"ECM-remodeling VSMC","FCHO2"
8.00341826073066e-18,1.17816030243935,0.394,0.259,2.43904171495767e-13,"ECM-remodeling VSMC","PPP1R12B"
8.23746788485241e-18,0.779822347680616,0.634,0.49,2.51036833790877e-13,"ECM-remodeling VSMC","MED13L"
8.25765737282905e-18,1.13778872358715,0.442,0.287,2.51652108436965e-13,"ECM-remodeling VSMC","UGGT2"
1.00626640377163e-17,2.83197030725105,0.151,0.031,3.06659686549405e-13,"ECM-remodeling VSMC","MGAT4C"
1.17050034816295e-17,0.818851670294025,0.555,0.414,3.5670998110266e-13,"ECM-remodeling VSMC","NFIX"
1.19292782124716e-17,0.827989485421618,0.599,0.439,3.63544753525072e-13,"ECM-remodeling VSMC","HSPG2"
1.22940286475924e-17,1.49742263073555,0.33,0.172,3.74660523035377e-13,"ECM-remodeling VSMC","LRRK2"
1.39668590176835e-17,1.33994628713684,0.418,0.272,4.25640028563904e-13,"ECM-remodeling VSMC","NAV1"
1.48426150931917e-17,1.20615425768987,0.429,0.284,4.52328694965019e-13,"ECM-remodeling VSMC","C1QTNF7"
1.55144695594731e-17,0.478316211212692,0.718,0.565,4.72803459824942e-13,"ECM-remodeling VSMC","GPNMB"
1.61783082097352e-17,1.2751576529175,0.416,0.261,4.93033942691682e-13,"ECM-remodeling VSMC","RUFY3"
1.68128472485976e-17,1.41812955665699,0.354,0.21,5.12371519901012e-13,"ECM-remodeling VSMC","AP001528.1"
1.70742326499139e-17,2.73600069855714,0.13,0.033,5.20337240006126e-13,"ECM-remodeling VSMC","BX284613.2"
1.75096248895135e-17,1.02342314173424,0.407,0.245,5.33605818507924e-13,"ECM-remodeling VSMC","FAM13A"
1.89072888509913e-17,2.30115004589024,0.164,0.05,5.7619962773396e-13,"ECM-remodeling VSMC","COL21A1"
2.36271759124278e-17,0.693946632937411,0.605,0.464,7.20038185931237e-13,"ECM-remodeling VSMC","NCOA1"
2.40612170226323e-17,1.20725370737032,0.408,0.263,7.33265588764718e-13,"ECM-remodeling VSMC","PLAGL1"
2.63721851871609e-17,1.54013824739869,0.333,0.186,8.03692343578727e-13,"ECM-remodeling VSMC","TTTY14"
2.72612886024043e-17,1.06836582594296,0.418,0.288,8.30787770158272e-13,"ECM-remodeling VSMC","TNS1"
2.92478946891671e-17,1.43002562814138,0.349,0.208,8.91329590652369e-13,"ECM-remodeling VSMC","THRB"
2.92874037320383e-17,1.52105946813627,0.258,0.126,8.92533628733868e-13,"ECM-remodeling VSMC","OSR1"
3.24474448072952e-17,0.626124511129643,0.71,0.614,9.88835880502322e-13,"ECM-remodeling VSMC","PNISR"
3.46170308072145e-17,1.34698616224485,0.35,0.198,1.05495401384986e-12,"ECM-remodeling VSMC","VGLL3"
3.98068872091572e-17,1.23160269968076,0.327,0.184,1.21311488769907e-12,"ECM-remodeling VSMC","PDE5A"
4.37084666135432e-17,1.88312983531428,0.24,0.098,1.33201552004773e-12,"ECM-remodeling VSMC","HDAC9"
5.23648763861647e-17,2.1809374984441,0.234,0.078,1.59581960786837e-12,"ECM-remodeling VSMC","TEX41"
5.330708331652e-17,0.856679988036684,0.453,0.296,1.62453336407095e-12,"ECM-remodeling VSMC","PDK4"
5.44272946835769e-17,1.39132019791712,0.217,0.104,1.65867180548201e-12,"ECM-remodeling VSMC","NPY1R"
5.96029099928675e-17,1.73754904731827,0.4,0.242,1.81639868203264e-12,"ECM-remodeling VSMC","LINC02511"
6.52543790295708e-17,1.04755454717647,0.492,0.344,1.98862720092617e-12,"ECM-remodeling VSMC","PTEN"
6.83444962245444e-17,0.386788485201906,0.883,0.654,2.08279852244299e-12,"ECM-remodeling VSMC","SPARCL1"
7.23687471657303e-17,1.23326202885531,0.375,0.239,2.20543756987563e-12,"ECM-remodeling VSMC","SLC25A13"
7.28194916124765e-17,1.81487984414186,0.2,0.069,2.21917400689022e-12,"ECM-remodeling VSMC","ADAM22"
7.48670212343192e-17,0.938838600559119,0.34,0.209,2.28157247211588e-12,"ECM-remodeling VSMC","ACTN1"
7.6709638577356e-17,0.644100225380641,0.555,0.4,2.33772623564492e-12,"ECM-remodeling VSMC","CHRDL1"
8.07984053714098e-17,0.99140986060175,0.513,0.37,2.46233140369371e-12,"ECM-remodeling VSMC","RSRC1"
8.19349012810582e-17,1.39517390548997,0.272,0.144,2.49696611654025e-12,"ECM-remodeling VSMC","ANKAR"
8.59019656614955e-17,1.76960143811678,0.236,0.104,2.61786240353408e-12,"ECM-remodeling VSMC","AC108734.4"
9.09904519769624e-17,0.767618275594099,0.65,0.521,2.77293402399793e-12,"ECM-remodeling VSMC","PAM"
9.79858213934722e-17,2.28221891830515,0.218,0.083,2.98611790696607e-12,"ECM-remodeling VSMC","AC119674.1"
1.01787804206887e-16,0.285126959206314,0.985,0.735,3.10198333320488e-12,"ECM-remodeling VSMC","GSN"
1.1845893090207e-16,1.50389554103054,0.19,0.075,3.6100359192406e-12,"ECM-remodeling VSMC","NGFR"
1.51956240256935e-16,1.79090330375868,0.339,0.174,4.63086642183011e-12,"ECM-remodeling VSMC","PRR16"
1.64492457980584e-16,1.47962297363034,0.439,0.294,5.0129076569583e-12,"ECM-remodeling VSMC","PCSK5"
2.08196389645586e-16,0.988461580535204,0.459,0.313,6.34478497444925e-12,"ECM-remodeling VSMC","SMAD5"
2.14402934818509e-16,1.35622716522196,0.213,0.102,6.53392943859406e-12,"ECM-remodeling VSMC","CNTFR"
2.64570582025749e-16,0.767295022202484,0.517,0.383,8.06278848723469e-12,"ECM-remodeling VSMC","EXOC4"
3.07106514261507e-16,1.61609288379789,0.226,0.101,9.35907102211944e-12,"ECM-remodeling VSMC","PTCH2"
3.70226054549624e-16,1.03756333444613,0.418,0.279,1.12826390123998e-11,"ECM-remodeling VSMC","CEP126"
4.6471224255016e-16,0.921582410020651,0.476,0.344,1.41621055917161e-11,"ECM-remodeling VSMC","PALLD"
4.93781900175588e-16,0.778044526298901,0.7,0.561,1.5048003407851e-11,"ECM-remodeling VSMC","TACC1"
5.53127842305136e-16,1.55433999411157,0.256,0.129,1.6856570994249e-11,"ECM-remodeling VSMC","DCBLD2"
5.89187398184561e-16,1.08251691155998,0.454,0.306,1.79554859596745e-11,"ECM-remodeling VSMC","RASSF8"
7.85367357773438e-16,1.1822990841922,0.379,0.244,2.39340702281455e-11,"ECM-remodeling VSMC","PKD2"
9.50415123028518e-16,0.547870315749008,0.729,0.533,2.89639008742941e-11,"ECM-remodeling VSMC","NOVA1"
1.02468392586219e-15,0.756850843231459,0.508,0.365,3.12272426406504e-11,"ECM-remodeling VSMC","GPHN"
1.08293093538708e-15,1.56933405565715,0.207,0.099,3.30023202559213e-11,"ECM-remodeling VSMC","TSHZ3"
1.09570531704365e-15,1.97904565175141,0.24,0.097,3.33916195369053e-11,"ECM-remodeling VSMC","TBX18"
1.15236928625436e-15,0.920036350110614,0.427,0.299,3.51184539986017e-11,"ECM-remodeling VSMC","CCDC50"
1.16140191639912e-15,1.94125484171354,0.173,0.062,3.53937234022632e-11,"ECM-remodeling VSMC","UNC5C"
1.24777453522561e-15,0.364570539820953,0.774,0.702,3.80259289610005e-11,"ECM-remodeling VSMC","N4BP2L2"
1.25872415821833e-15,0.605527565770166,0.723,0.536,3.83596187217035e-11,"ECM-remodeling VSMC","TNXB"
1.54505884004384e-15,0.895196499123007,0.539,0.386,4.7085668150336e-11,"ECM-remodeling VSMC","MARCKS"
1.55889672644933e-15,0.792830979055379,0.543,0.42,4.75073777385432e-11,"ECM-remodeling VSMC","SSPN"
1.77448472221083e-15,1.26547082569497,0.335,0.206,5.4077421909375e-11,"ECM-remodeling VSMC","CTDSPL"
1.81716985163367e-15,1.31282361076617,0.39,0.234,5.53782512285361e-11,"ECM-remodeling VSMC","MAMDC2"
1.83905951619417e-15,1.00715291897508,0.437,0.284,5.60453387560174e-11,"ECM-remodeling VSMC","EXOC6B"
1.93264902331095e-15,1.40249486645359,0.192,0.088,5.88974789854011e-11,"ECM-remodeling VSMC","PEAR1"
1.96388836546762e-15,1.09442534947107,0.351,0.215,5.98494979376257e-11,"ECM-remodeling VSMC","ZHX3"
2.13913272445563e-15,0.700231436957544,0.53,0.408,6.51900697777854e-11,"ECM-remodeling VSMC","RERE"
2.32455284149027e-15,1.50529251860593,0.3,0.167,7.08407478444159e-11,"ECM-remodeling VSMC","ITSN1"
2.51030941774968e-15,1.13758145400019,0.338,0.213,7.65016795059214e-11,"ECM-remodeling VSMC","JAG1"
2.5309192585496e-15,1.05493332172499,0.396,0.276,7.71297644042991e-11,"ECM-remodeling VSMC","AFDN"
2.69367659809544e-15,1.00772507666066,0.515,0.39,8.20897943269585e-11,"ECM-remodeling VSMC","EXT1"
2.69881847694875e-15,1.95183389522472,0.159,0.061,8.2246493085013e-11,"ECM-remodeling VSMC","CACNB2"
3.68166524161258e-15,1.6106245198514,0.21,0.095,1.12198748238143e-10,"ECM-remodeling VSMC","ACADL"
3.85684258747076e-15,0.95903366665547,0.396,0.261,1.17537277853171e-10,"ECM-remodeling VSMC","DICER1"
4.10114851978339e-15,0.910345653532511,0.535,0.392,1.24982501140399e-10,"ECM-remodeling VSMC","PPFIBP1"
4.17498150480924e-15,0.394658188733087,0.805,0.619,1.27232561359062e-10,"ECM-remodeling VSMC","EPHX1"
4.183043110998e-15,1.51255823822493,0.402,0.267,1.27478238807664e-10,"ECM-remodeling VSMC","NOX4"
4.18532120826217e-15,0.409672769075776,0.838,0.727,1.2754766382179e-10,"ECM-remodeling VSMC","PSAP"
5.74812712455179e-15,2.05501765408513,0.148,0.057,1.75174174120716e-10,"ECM-remodeling VSMC","DAPK1"
5.7723507534571e-15,1.29501185232173,0.404,0.291,1.75912389211605e-10,"ECM-remodeling VSMC","PCDH9"
6.11161455066843e-15,2.14383593338025,0.197,0.082,1.8625145343162e-10,"ECM-remodeling VSMC","ZNF385D"
6.48462359933965e-15,1.6985530988303,0.193,0.086,1.97618904189876e-10,"ECM-remodeling VSMC","NBEA"
6.74354897848182e-15,0.933562679802972,0.548,0.421,2.05509655119233e-10,"ECM-remodeling VSMC","SLC16A7"
6.74790453200784e-15,1.15738044348714,0.291,0.171,2.05642390612939e-10,"ECM-remodeling VSMC","INMT"
6.9857625364916e-15,2.37205124860107,0.15,0.044,2.12891113299582e-10,"ECM-remodeling VSMC","ADAMTSL2"
7.06767537860054e-15,1.83390570263546,0.175,0.082,2.15387407162851e-10,"ECM-remodeling VSMC","GREB1L"
7.63401181001043e-15,1.73385504407706,0.178,0.076,2.32646509910068e-10,"ECM-remodeling VSMC","PLEKHA6"
8.32875681092086e-15,1.44852379895424,0.246,0.12,2.53818863812813e-10,"ECM-remodeling VSMC","PAWR"
8.93816707073636e-15,0.542042187846885,0.771,0.656,2.7239064148069e-10,"ECM-remodeling VSMC","IL6ST"
9.50998979559507e-15,0.592394894775865,0.45,0.338,2.8981693902076e-10,"ECM-remodeling VSMC","SPIDR"
1.02057856026158e-14,1.33296772795354,0.414,0.248,3.11021316239716e-10,"ECM-remodeling VSMC","DENND1A"
1.07192989590683e-14,0.967637232192665,0.436,0.303,3.26670635777607e-10,"ECM-remodeling VSMC","BAZ2B"
1.13242919420509e-14,2.25826400528146,0.122,0.04,3.45107796934002e-10,"ECM-remodeling VSMC","BMPER"
1.14643151232894e-14,1.0887822212717,0.469,0.338,3.49375003382246e-10,"ECM-remodeling VSMC","ANTXR1"
1.24322070141452e-14,1.40646563898733,0.289,0.15,3.78871508756075e-10,"ECM-remodeling VSMC","CEP112"
1.32372916945552e-14,0.875771232628462,0.387,0.261,4.03406464391569e-10,"ECM-remodeling VSMC","BCAS3"
1.39177934665149e-14,0.613296968617214,0.696,0.596,4.24144755892041e-10,"ECM-remodeling VSMC","QKI"
1.39759987360197e-14,0.37003105347991,0.802,0.651,4.25918561480199e-10,"ECM-remodeling VSMC","TIMP2"
1.42068980307541e-14,0.942802104589184,0.376,0.239,4.3295521748723e-10,"ECM-remodeling VSMC","APOE"
1.55713357137417e-14,1.27148434811935,0.309,0.184,4.74536455876279e-10,"ECM-remodeling VSMC","WWC2"
1.57552740945648e-14,1.34140902746697,0.343,0.209,4.80141978031861e-10,"ECM-remodeling VSMC","SRGAP1"
1.58620897545073e-14,0.740845757716249,0.615,0.499,4.83397185268608e-10,"ECM-remodeling VSMC","KLF9"
1.6152099580376e-14,0.919973195080233,0.435,0.296,4.92235234711959e-10,"ECM-remodeling VSMC","SPATS2L"
1.70943685034264e-14,1.30229776381895,0.354,0.201,5.2095088014192e-10,"ECM-remodeling VSMC","SPRED1"
1.79525941765879e-14,1.61144263146931,0.173,0.079,5.47105307531515e-10,"ECM-remodeling VSMC","LINC00278"
1.90252535377552e-14,0.760885644232621,0.615,0.483,5.79794601563088e-10,"ECM-remodeling VSMC","ZNF638"
1.94424428076553e-14,1.19454573603118,0.243,0.142,5.92508444563296e-10,"ECM-remodeling VSMC","ACVR2A"
2.34549884691449e-14,1.32373178131099,0.279,0.144,7.14790773597191e-10,"ECM-remodeling VSMC","AMOTL2"
2.5089887729701e-14,0.821320881240508,0.511,0.381,7.64614328562638e-10,"ECM-remodeling VSMC","DTWD1"
2.68349630499085e-14,2.11191916503351,0.114,0.027,8.17795498945961e-10,"ECM-remodeling VSMC","FMO3"
2.97616666622488e-14,1.24567875868381,0.419,0.257,9.06986791532033e-10,"ECM-remodeling VSMC","CPED1"
3.07407113261351e-14,1.84476288212476,0.224,0.105,9.36823177663967e-10,"ECM-remodeling VSMC","CLSTN2"
3.47328015073086e-14,1.87366563169979,0.189,0.081,1.05848212593523e-09,"ECM-remodeling VSMC","PTPRD"
3.66132621997802e-14,1.20463971793081,0.22,0.121,1.1157891655383e-09,"ECM-remodeling VSMC","SLC5A3"
4.50491702367879e-14,0.482387020637138,0.7,0.544,1.37287346296611e-09,"ECM-remodeling VSMC","DPYSL2"
4.65544007644257e-14,0.518022575590922,0.753,0.657,1.41874536329587e-09,"ECM-remodeling VSMC","TGFBR2"
5.18747062983503e-14,1.06838065949637,0.238,0.136,1.58088167444222e-09,"ECM-remodeling VSMC","C20orf194"
5.21777804239876e-14,1.383870085072,0.211,0.098,1.59011785842102e-09,"ECM-remodeling VSMC","CRABP1"
5.22157072898649e-14,1.01476387675873,0.434,0.303,1.59127367965863e-09,"ECM-remodeling VSMC","SDCCAG8"
5.86865253772994e-14,1.89347387689113,0.173,0.062,1.7884718608732e-09,"ECM-remodeling VSMC","CCDC144A"
6.21633254228923e-14,0.829680783639489,0.499,0.357,1.89442734226264e-09,"ECM-remodeling VSMC","NBEAL1"
6.69741406419134e-14,0.854522757548755,0.456,0.349,2.04103693606231e-09,"ECM-remodeling VSMC","LAMB2"
7.20401856673998e-14,0.518726216270031,0.579,0.475,2.19542465821401e-09,"ECM-remodeling VSMC","PPP3CA"
7.70105917807679e-14,1.43082382645153,0.292,0.162,2.3468977845189e-09,"ECM-remodeling VSMC","PLEKHH2"
8.57391188757381e-14,1.65696131573111,0.151,0.057,2.61289964773812e-09,"ECM-remodeling VSMC","SPECC1"
8.61722707824357e-14,1.00243381687591,0.293,0.186,2.62609995209473e-09,"ECM-remodeling VSMC","ABCA5"
8.8371352843553e-14,0.621071653900872,0.557,0.419,2.69311697790728e-09,"ECM-remodeling VSMC","GAS1"
9.13807215942155e-14,2.33110089051011,0.122,0.036,2.78482749058372e-09,"ECM-remodeling VSMC","PGR-AS1"
9.86630427501129e-14,1.25021700765334,0.315,0.196,3.00675622780969e-09,"ECM-remodeling VSMC","IL16"
9.87500761601357e-14,1.44328618471623,0.215,0.114,3.00940857098014e-09,"ECM-remodeling VSMC","CNKSR2"
1.01239680218521e-13,0.521451680585954,0.628,0.531,3.08527925465943e-09,"ECM-remodeling VSMC","ZRANB2"
1.02798033602126e-13,1.97392766683156,0.174,0.076,3.13277007402479e-09,"ECM-remodeling VSMC","LINC01091"
1.0329320203247e-13,0.80771220951017,0.534,0.396,3.14786033193951e-09,"ECM-remodeling VSMC","TBC1D5"
1.05764267839625e-13,0.628906859391147,0.588,0.469,3.22316606241256e-09,"ECM-remodeling VSMC","ARID1B"
1.11512508156443e-13,1.46148386921942,0.31,0.169,3.39834368606761e-09,"ECM-remodeling VSMC","TRPC1"
1.23515691758577e-13,1.70555471516195,0.188,0.085,3.76414070634263e-09,"ECM-remodeling VSMC","LDLRAD3"
1.45853782208032e-13,1.18048927554047,0.388,0.257,4.44489401278979e-09,"ECM-remodeling VSMC","FRMD6"
1.49292233807309e-13,1.02991858266168,0.361,0.235,4.54968082527774e-09,"ECM-remodeling VSMC","OSBPL1A"
1.51561580326106e-13,0.729144838442138,0.6,0.471,4.61883916043807e-09,"ECM-remodeling VSMC","TSHZ2"
1.51932189654281e-13,0.806458734763324,0.586,0.436,4.63013347971421e-09,"ECM-remodeling VSMC","TNRC6A"
1.60145745625081e-13,1.8048664571027,0.204,0.08,4.88044159792435e-09,"ECM-remodeling VSMC","ABCA9-AS1"
1.79556285242955e-13,1.02978739169326,0.319,0.21,5.47197779277906e-09,"ECM-remodeling VSMC","SLC43A3"
1.93014069760825e-13,2.00270532099089,0.142,0.051,5.88210377596115e-09,"ECM-remodeling VSMC","COL24A1"
2.0368780404251e-13,0.957281528503919,0.203,0.095,6.20738582819549e-09,"ECM-remodeling VSMC","ITGA1"
2.05163968431477e-13,1.29300858114922,0.252,0.155,6.25237193794927e-09,"ECM-remodeling VSMC","FAXDC2"
2.0800020851113e-13,0.649688696648692,0.571,0.477,6.33880635437668e-09,"ECM-remodeling VSMC","RBFOX2"
2.76367414142943e-13,0.570644992949285,0.662,0.551,8.42229694600617e-09,"ECM-remodeling VSMC","FGFR1"
2.9148633369764e-13,0.387430515126536,0.644,0.513,8.88304601943558e-09,"ECM-remodeling VSMC","AKT3"
3.12069255832542e-13,1.43894178848317,0.173,0.094,9.51031057149671e-09,"ECM-remodeling VSMC","ZEB1-AS1"
3.2262916386147e-13,1.17466277455846,0.339,0.219,9.83212376867831e-09,"ECM-remodeling VSMC","BMPR1A"
3.29893445182535e-13,0.347310149107422,0.846,0.657,1.00535027419377e-08,"ECM-remodeling VSMC","SOD3"
3.40558688339972e-13,0.886764210418838,0.346,0.216,1.03785260271607e-08,"ECM-remodeling VSMC","TSPAN8"
4.1314447410697e-13,0.602864186145791,0.629,0.487,1.25905778484099e-08,"ECM-remodeling VSMC","AKR1C1"
4.87062802311231e-13,0.562970437475908,0.602,0.485,1.48432389004348e-08,"ECM-remodeling VSMC","CTSF"
5.12487355400446e-13,1.66695988035597,0.26,0.128,1.56180521558286e-08,"ECM-remodeling VSMC","TBX15"
5.2949642637166e-13,1.71200301509563,0.201,0.103,1.61364035936763e-08,"ECM-remodeling VSMC","GLI2"
5.3916780989962e-13,1.86861353907368,0.1,0.033,1.64311390066909e-08,"ECM-remodeling VSMC","MLPH"
