"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"STAT4",5.59674915989638,6.39168621650475,11.7041557554249,1.13869349928992e-06,0.000304590210672571,6.15764892749287
"NUP210",4.80874808951295,3.44981213339697,11.6518628432688,1.14846077611556e-06,0.000304590210672571,6.09260196442264
"SP140",4.72677300663327,4.22732915760029,11.6433467174342,1.15549741703122e-06,0.000304590210672571,6.1313659175524
"AP000787.1",4.62387348086436,4.71787136270145,11.6422071738859,1.15644260380895e-06,0.000304590210672571,6.14382178902819
"LIMD2",3.81509775282414,4.64537283391917,11.6133782334563,1.18064147432246e-06,0.000304590210672571,6.12588312585741
"SIDT1",4.81018569729764,3.86314465037642,11.5948098670894,1.19652407537959e-06,0.000304590210672571,6.09180288402698
"TESPA1",4.91480092047438,3.44360252483791,11.5798027071295,1.20953337106985e-06,0.000304590210672571,6.01521098738099
"ICOS",7.21522293121379,4.6966748231617,12.1637404300514,1.24206433026973e-06,0.000307389506839512,5.99872963593665
"TRBC1",4.69552860435724,4.59558456081147,11.5073915799167,1.27454378657619e-06,0.000307616333124951,6.04020723232609
"ARAP2",4.64490566572789,5.15811863712405,11.4952243134218,1.28584227305957e-06,0.000307616333124951,6.04590978063415
"CCDC88C",4.62902310203174,4.369731399184,11.4456378029452,1.33304789339516e-06,0.000313681466586788,6.00188712367799
"ST6GAL1",3.57165134412419,4.14492496106064,11.3849136957057,1.39348657221588e-06,0.00032261461705785,5.9623725699741
"TMEM156",5.55046394693436,3.23223507742194,11.3627651412012,1.41628036894081e-06,0.000322687117710736,5.80567176998128
"PIK3CD",4.75709573342801,3.77357096821664,11.2527186335125,1.53582215677923e-06,0.000329076247360189,5.83191672925662
"GK",3.81710759823387,4.86948995094753,11.2488533584408,1.5402191385033e-06,0.000329076247360189,5.87605123542428
"TRAF3IP3",3.29082094937455,4.05778253203357,11.2241430392672,1.56865976693193e-06,0.000329076247360189,5.85078049703371
"EVI2B",4.63709612105714,5.01472299379717,11.2072256303817,1.58846586037491e-06,0.000329076247360189,5.84465043211987
"IKZF1",4.69115009757851,5.21136593265821,11.2012494718802,1.59552843716206e-06,0.000329076247360189,5.83424078399113
"FAM107B",4.19024332901842,7.13959171949627,11.1991984293182,1.59796034191613e-06,0.000329076247360189,5.831736114652
"CD7",6.53495660156663,4.36646744319835,11.5770929829737,1.66838872578155e-06,0.000329076247360189,5.74200622882033
"JAK3",4.11404511107452,4.15849079520465,11.0969844979314,1.72450778682357e-06,0.000329076247360189,5.7606489838919
"PDE3B",6.93989288063278,6.3571494307099,11.7829750478646,1.76705364882627e-06,0.000329076247360189,5.75509007611184
"USP3-AS1",4.21683386220588,5.00239479078512,11.0421820847876,1.79689186317689e-06,0.000329076247360189,5.72743207437804
"MPZL3",5.39277772533973,4.43346483999964,11.2233156520274,1.80660661644887e-06,0.000329076247360189,5.71554359521283
"BCL11B",4.94060776481998,5.90966178009158,10.9709094993115,1.89610363554867e-06,0.000329076247360189,5.67342173840679
"BTBD11",6.4118962332449,4.83125900233219,11.7119371420016,1.92218360055233e-06,0.000329076247360189,5.67861861052202
"OSBPL3",3.63989565311091,4.94676903064091,10.930836844938,1.95453463639075e-06,0.000329076247360189,5.64742537155175
"SPOCK2",5.55131639862266,5.44711548985366,11.2201996049914,1.95589616455306e-06,0.000329076247360189,5.65748660368816
"LMNB1",3.96023641214085,2.93871052091211,10.9260744936395,1.96161009224125e-06,0.000329076247360189,5.55927551630865
"MGAT4A",4.40774220673332,5.52801631157225,10.9256645368687,1.96222049011325e-06,0.000329076247360189,5.64393385871426
"TGIF2",4.00617778570008,4.0661941588913,10.9235220438957,1.96541393538592e-06,0.000329076247360189,5.63349433853291
"PRKX",3.76042838103014,5.2066084652122,10.8959431414621,2.00703818099081e-06,0.000329076247360189,5.62233148442721
"ABCA10",-5.70096088513089,5.28074960234178,-10.8639251621411,2.05658911961797e-06,0.000329076247360189,5.39901986514613
"TMC8",4.04052405263181,3.58684965610621,10.8513021706473,2.07649485314504e-06,0.000329076247360189,5.56702378604847
"TSPOAP1-AS1",4.57096281665471,3.40211158074396,10.8409954762779,2.09290591570334e-06,0.000329076247360189,5.54827173944371
"ITGAL",3.86349674571266,3.23616791864782,10.822703311432,2.12238622935045e-06,0.000329076247360189,5.51813589036296
"BIN2",3.99939825196245,3.74450092867463,10.8218005732026,2.12385295453658e-06,0.000329076247360189,5.55104129071507
"EPB41",4.57974261536052,5.79300641094395,10.8117620285373,2.14023881949702e-06,0.000329076247360189,5.55802931246909
"KIF20B",2.88375657607356,4.20346548706507,10.8041858575758,2.15269790089526e-06,0.000329076247360189,5.54971521446685
"GPR174",4.08806863026621,3.1007463472124,10.8038297328252,2.15328552093756e-06,0.000329076247360189,5.48786378770277
"LSAMP",-5.19939954159893,4.69669193889518,-10.8001961006443,2.1592913035274e-06,0.000329076247360189,5.29984995349585
"TNFRSF18",5.43390772131154,2.76463240169791,10.7997212815762,2.16007746649842e-06,0.000329076247360189,5.37486383321724
"MIAT",4.8297582527388,2.99380271259983,10.7921956965178,2.1725799983603e-06,0.000329076247360189,5.44194668562858
"TRAT1",4.16211155012098,3.59018258211184,10.7851898968722,2.18429091777239e-06,0.000329076247360189,5.50786620107939
"MCF2L2",4.12733520897314,3.54606604678857,10.7792063921291,2.19434822645473e-06,0.000329076247360189,5.51525415293311
"NLRC3",4.84564291107629,3.1157559527203,10.7753411923628,2.20087221308194e-06,0.000329076247360189,5.46542102903688
"LINC01934",4.91955364818364,4.48903850053499,10.844185260346,2.26871021720251e-06,0.00033572233461572,5.50397304810006
"PRKCQ",4.78933117570609,4.38538268224274,10.6796694218176,2.39105940623971e-06,0.000349228736783751,5.44003784534108
"SERINC5",3.35653991729832,5.92557529145214,10.652229300568,2.42031797107283e-06,0.000349228736783751,5.44083194109034
"TMC6",4.03717409601968,3.54915263471219,10.6455106004369,2.43297155346072e-06,0.000349228736783751,5.41966594137683
"AC006369.1",5.22025506380777,3.49540121480595,10.6054213694624,2.51000959320332e-06,0.000350781992365231,5.3637294251385
"IL7R",5.14440492525558,7.62850479514576,10.6051854740901,2.51047080929623e-06,0.000350781992365231,5.39463734104633
"CD5",4.58497281498651,3.00079967659576,10.5991114364841,2.52237891227587e-06,0.000350781992365231,5.31683098239018
"CD28",5.93057048661557,3.4752027014671,10.5823992611533,2.5554663883874e-06,0.000350781992365231,5.29894024288015
"TNFRSF4",5.8459064362749,3.08192349961133,10.5771378269656,2.5659822487355e-06,0.000350781992365231,5.2490928937489
"SEMA4D",3.98371601385612,4.83210817714458,10.55653569336,2.60762173335704e-06,0.000353008854466951,5.36647700742381
"JAML",3.58979076256532,3.16874032854761,10.5417976036338,2.63786731607571e-06,0.000353008854466951,5.31770654908553
"PTPRC",5.01992137497537,7.88454077522091,10.5330266368929,2.65605101591408e-06,0.000353008854466951,5.33908085998411
"SH2D2A",3.68975984739156,3.73995092549472,10.4611726506341,2.81034131995614e-06,0.000370088434005968,5.28069384864411
"RNF125",4.83985494704026,5.21198209547178,10.5250023827229,2.89756645507057e-06,0.000378106080873482,5.2704682317386
"TXK",4.67041702438658,3.0050470566847,10.3857863705064,2.98293874385805e-06,0.000385739664228274,5.15887244036432
"PCAT1",3.82235417965525,4.01937106526067,10.3574363242303,3.05084986388567e-06,0.000390999097734062,5.20691971952306
"PDE4B",5.18198545689695,6.21608609517702,10.4961943404839,3.10636700167196e-06,0.000393480588567087,5.20702790554763
"CENPK",4.23065154781289,2.97775594779193,10.3221054913914,3.13788489499964e-06,0.000393480588567087,5.12734976405411
"PCED1B-AS1",4.90430881298599,5.13791855554356,10.4729262305268,3.16287740761274e-06,0.000393480588567087,5.18981102691477
"LCK",3.81033727625875,4.77276220120497,10.3046242080181,3.181960303638e-06,0.000393480588567087,5.17338064678442
"MPP7",5.03485790667603,5.3805979432092,10.516226914792,3.20978567078209e-06,0.000393480588567087,5.17995480877426
"SKAP1",4.05537243277514,6.27047788881977,10.2840593804246,3.23468785362382e-06,0.000393480588567087,5.15730431546815
"TNIK",4.7329629463375,5.86973024755452,10.2906646621877,3.30098512055849e-06,0.000396997107552198,5.13929663977291
"CCR6",4.18899584119392,3.32022161172563,10.2303768892807,3.37693322773688e-06,0.000396997107552198,5.08495420581111
"PTPRJ",4.63262278133232,5.51573253868229,10.2740026469627,3.3796750435866e-06,0.000396997107552198,5.11783645813069
"THEMIS",3.73918811785053,5.31666698179404,10.2257270633517,3.38957557467382e-06,0.000396997107552198,5.11186349238117
"LRRC8B",3.28597857216185,3.86179267484066,10.1995116906308,3.46183764748521e-06,0.000396997107552198,5.08783276644752
"ARL4C",4.11026270181121,6.04158163128397,10.1900534520188,3.48832540178196e-06,0.000396997107552198,5.08358835852914
"DOK2",4.56768208770864,3.66164071945267,10.1896082104087,3.48957780372323e-06,0.000396997107552198,5.0712616800274
"C16orf54",5.1081312120544,2.94327334989749,10.1804555898794,3.51543318438168e-06,0.000396997107552198,5.01363602049899
"RCSD1",3.49237255921233,3.70148200284193,10.1608017689454,3.57167155014934e-06,0.000396997107552198,5.0551314942068
"TACC3",3.9404751576739,3.17610523389978,10.1534270224925,3.59302976616166e-06,0.000396997107552198,5.03296475546157
"CD3G",3.98472506169029,4.87836484344867,10.1534196854587,3.59305108526875e-06,0.000396997107552198,5.05428986674578
"RHD",4.09989518812227,4.0015658450798,10.1525815887716,3.59548724967157e-06,0.000396997107552198,5.05091123293071
"GIMAP4",4.09949548141734,3.51940808641025,10.114343245393,3.7086020913631e-06,0.000406360873430732,5.00627685742283
"FLI1",3.29100264932178,4.9467809240521,10.0243551557359,3.99062734133416e-06,0.00043384412193017,4.95155010331444
"ZC3H12D",7.06784218830411,3.34015549141378,10.2205990899803,4.03968152572643e-06,0.00043384412193017,4.81501271502452
"KLHL6",6.23057393437026,2.7744322571998,9.99777447812254,4.07840265590396e-06,0.00043384412193017,4.77531267761474
"ARHGAP4",3.54141125377146,3.38059958740843,9.98814622571273,4.11072147270117e-06,0.00043384412193017,4.9151623667541
"GIMAP5",4.39406942411434,3.13593599831515,9.98139499160334,4.13355173591841e-06,0.00043384412193017,4.88045412509824
"NCK2",2.78180004439491,5.80704737573043,9.97118652348061,4.16833947631944e-06,0.00043384412193017,4.90847679253364
"PAG1",3.7437054963683,5.39332854787775,9.97041058620464,4.17099685288864e-06,0.00043384412193017,4.90783944637367
"CNOT6L",4.42281691428906,7.54700804949528,9.95921128421264,4.20956050895583e-06,0.000434699499363459,4.89728178583093
"RASGRP1",4.69465664886692,4.45570272792351,10.099079393372,4.24607665907048e-06,0.000434699499363459,4.90140145409027
"NELL2",5.58245498621055,4.01493717311405,10.1929081980602,4.29669084233113e-06,0.000434699499363459,4.87271368710185
"AC137810.1",4.07010598730338,2.42972105235786,9.93315501924672,4.30081498124733e-06,0.000434699499363459,4.78438782717794
"GPR171",4.80413073333579,3.1451466091727,9.90052907079765,4.41817097863055e-06,0.000434699499363459,4.80901215853577
"ABHD3",3.75582638332891,5.7240275230298,9.89136807678923,4.45175571370261e-06,0.000434699499363459,4.84368931955323
"PMAIP1",5.22388273673932,4.88840651329224,10.3503725253989,4.45600300642794e-06,0.000434699499363459,4.87807212201565
"MYO1F",3.31420372885466,4.56330306255622,9.88432477759114,4.47776851122869e-06,0.000434699499363459,4.83838269997294
"IL2RA",5.39321751892989,3.40848327602405,9.88154212065223,4.48809181621947e-06,0.000434699499363459,4.79729023507938
"IL2RB",5.05813894614694,3.11817691955793,9.87387748238567,4.51666275925788e-06,0.000434699499363459,4.79561801586655
"CPB2-AS1",4.74521892635658,3.43117538264837,9.85925133559254,4.57174244589613e-06,0.000434699499363459,4.79156251726032
"RASAL3",4.41588025478734,3.65071936471215,9.8552876995481,4.58679625460282e-06,0.000434699499363459,4.80964658368377
"NCKAP1L",4.8255299283284,3.43089928257619,9.85215700200456,4.59872526093366e-06,0.000434699499363459,4.80186525692604
"PPP2R5C",3.59308630715043,7.49881057173169,9.845300604865,4.62497024301254e-06,0.000434699499363459,4.80596120914036
"AL136962.1",3.78154763812495,2.50749780781679,9.84308574910439,4.63348358663851e-06,0.000434699499363459,4.7339067661155
"GPR132",5.56845360682278,4.38971680825096,10.4243257198087,4.79427155236044e-06,0.000446863466640142,4.81453637756531
"STK10",3.6492382090743,5.39088193591856,9.76808974564989,4.93221376830327e-06,0.000455412788752087,4.74230788116834
"HCLS1",3.48526742764925,5.06013343244321,9.76233322109944,4.95600737659221e-06,0.000455412788752087,4.73776265752623
"ZFHX4",-6.2717972846229,3.31652253685677,-9.75627700958514,4.98117652459785e-06,0.000455412788752087,4.01878196491072
"LIME1",2.79496974547093,4.67312735054605,9.74734972676712,5.01853525929889e-06,0.000455924399442888,4.72589035480389
"ITGA4",3.51714215754903,6.12469753248569,9.71919045227067,5.13841661776147e-06,0.000463879447366969,4.70225425587545
"AC243960.1",4.74094124145386,2.96900953250537,9.68064567579365,5.30766647450062e-06,0.000473211472374707,4.62842031958479
"BEX2",4.70277665069983,2.93083047973621,9.68063316896366,5.30772238068328e-06,0.000473211472374707,4.62705688919277
"MIR155HG",4.45621277938299,4.03379516444478,9.74908788969492,5.40045276750836e-06,0.000478506784103796,4.66192545262359
"ITGB2",2.90390238275955,4.44121391058736,9.64929137682573,5.44988495756625e-06,0.000478955104539676,4.64491480014163
"DNAJA4",3.3847813705274,4.86529129219994,9.64243732543894,5.4815308989085e-06,0.000478955104539676,4.6383226679699
"ZNF101",3.36382441361583,3.33665820200822,9.63323479079951,5.52433940105703e-06,0.000478955104539676,4.62906261850943
"ZAP70",4.2180272990552,3.34771028514986,9.63010512704916,5.53898198088241e-06,0.000478955104539676,4.62359137515317
"CD48",3.76640106852171,5.2695886758411,9.61777906503056,5.59706913264369e-06,0.000481079822335135,4.61731232424213
"EPHA4",4.59789020533103,4.99746201267571,9.7651352089919,5.69166258813053e-06,0.000483694610210545,4.61690612335907
"SATB1-AS1",5.29348014207537,3.16071947539982,9.59733806100677,5.69488568521542e-06,0.000483694610210545,4.57539623071739
"CEACAM21",5.3544878643144,2.10527332356863,9.58251675105885,5.7669897830892e-06,0.000486937478508602,4.41716920565497
"ST8SIA4",4.14536344104356,4.4324134405456,9.60189895194179,5.80975198952292e-06,0.000487081353161917,4.5848059741922
"CD37",3.71593327549517,5.29042069962705,9.56840869253944,5.83656073177161e-06,0.000487081353161917,4.57569667016501
"APBA2",5.25546880664387,3.19701060505222,9.55906902330662,5.8831265949188e-06,0.000488129474817714,4.53294969133191
"FGD3",4.87566067124128,3.97233505721575,9.77228433977555,5.93048755894351e-06,0.000489208001562637,4.58008882312779
"LEPROTL1",3.22234497015594,7.03859222531293,9.5429837475291,5.96428871906517e-06,0.000489208001562637,4.55685844767457
"FBLN5",-5.33210759160803,5.63759040303507,-9.46537452338549,6.37364266767756e-06,0.00050622373005799,4.45737133775926
"SCML4",4.14732405245463,4.40282868116121,9.49166534883876,6.38078318912874e-06,0.00050622373005799,4.49251877484178
"AC068587.4",2.65382453355624,5.72419378313021,9.46380740830291,6.38222157111494e-06,0.00050622373005799,4.48641010610875
"RAB11FIP1",3.53489142849886,5.05198970114165,9.45903650808686,6.40841756530089e-06,0.00050622373005799,4.48308906091771
"BIRC3",4.22016275927062,5.63224726976024,9.46744100015355,6.413874924223e-06,0.00050622373005799,4.4846606380749
"RASGRF2",3.23997978422181,4.48543591554542,9.45565479004377,6.42705768589056e-06,0.00050622373005799,4.48168000599545
"TBC1D10C",3.29792320387909,3.13707548845319,9.44678582995529,6.47622837137432e-06,0.00050622373005799,4.46982948052806
"CBR3",-3.12504362200796,5.44530616385072,-9.44117920986444,6.50752621998311e-06,0.00050622373005799,4.46785132549449
"GRAMD1B",5.35831362574725,3.01584177060814,9.43955602974928,6.51661841893627e-06,0.00050622373005799,4.4410166784409
"GFRA1",-7.91153124601729,2.98787060507688,-9.43816691748773,6.52441062148029e-06,0.00050622373005799,3.44533344426418
"ARHGAP6",-5.20867319406535,4.54170569007426,-9.40105074971741,6.73646719882153e-06,0.00051692023326477,4.308900762167
"LRRC8C",4.12252740309238,5.62219127058183,9.40321365927741,6.77796696417967e-06,0.00051692023326477,4.42815613721775
"RCAN3AS",4.75793749636119,2.62598977136855,9.38990050344876,6.80164861475055e-06,0.00051692023326477,4.36911108307415
"IL2RG",4.20214254424527,4.72061829214923,9.47345215429506,6.80632047422611e-06,0.00051692023326477,4.43284360370368
"LINC00944",3.7583125591928,2.71784965731382,9.3653043138723,6.94790520506918e-06,0.00052489595428191,4.38037860504886
"ARHGAP30",4.1019911600189,3.23928306007696,9.35380974459211,7.01744196268163e-06,0.000527373622682367,4.3942706559112
"CDC42SE2",4.37181216498525,7.49275808827984,9.33118499031408,7.1565644072396e-06,0.000535027736987069,4.3781677543462
"GIMAP7",4.87690444128662,4.68295007941593,9.6775759770449,7.2391376328499e-06,0.000538396795761282,4.39822400356824
"TNXB",-5.59765245016193,5.51744008906328,-9.33528882351963,7.29883049961032e-06,0.00054003821129591,4.31416101452719
"PRKCH",4.04146355714926,6.57240295110579,9.28667018794873,7.4392584492342e-06,0.000547605721950296,4.33735103759268
"EVI2A",4.86171894919352,4.81088139585931,9.67337093648212,7.52418485774805e-06,0.000551031374735283,4.36330605448306
"DOCK2",4.34268268472597,5.00889667530938,9.39717199241013,7.57674544437671e-06,0.000552063980246616,4.33072581928067
"AC068282.1",3.4938609949869,5.5091073056641,9.22454289259826,7.85460139410779e-06,0.000569418931368804,4.27928367697762
"XKR6",4.12558081009891,4.05415483768912,9.24409211890743,7.90010427073671e-06,0.000569839681920375,4.28277530212917
"SNX25",2.64896841569258,5.57523074127516,9.1932899780207,8.07315347834973e-06,0.000574866169096647,4.25186870407084
"PTPRS",-3.62843690797564,4.84101576837284,-9.19250095845717,8.07875718862609e-06,0.000574866169096647,4.23424548725914
"ATG2A",2.75443293412741,4.1760487331247,9.19092850564507,8.08993772868348e-06,0.000574866169096647,4.25492665980363
"NETO2",5.48904523450133,3.58881622244519,9.55458966971869,8.26415420073023e-06,0.000584353051218137,4.26752519538112
"SLAMF1",3.92837511503378,3.21746448934708,9.14043927620781,8.45815699347857e-06,0.000589280140441999,4.21082638200229
"GPR65",4.11626133250404,3.87540971870432,9.13677218699075,8.48561224638009e-06,0.000589280140441999,4.21097429361622
"KIF5C",2.88665054248458,3.74398166007231,9.13378676564726,8.50803645467766e-06,0.000589280140441999,4.20783550590954
"TRG-AS1",4.10933922622488,2.82940604090053,9.12582440507306,8.56816375170615e-06,0.000589280140441999,4.18276160157753
"LCP1",4.16233959095525,6.03684830827166,9.14498006717718,8.59735568872726e-06,0.000589280140441999,4.19351575817804
"LTBP4",-4.63171755733506,6.85883762428773,-9.14669874605251,8.60505144762268e-06,0.000589280140441999,4.19806394093195
"EZR",4.32932086136387,7.09171230325363,9.11560052251259,8.64605675649377e-06,0.000589280140441999,4.1900791355307
"GNG2",3.62169887619101,6.70915270389213,9.11348624785873,8.66226206167352e-06,0.000589280140441999,4.18619725978148
"IL21R",6.82683715830974,3.01631863461267,9.20958573171165,8.95156002989982e-06,0.00060608817296784,4.07632816956529
"RORA-AS1",3.68726646041759,5.72249901643834,9.06072121989201,9.07773582373355e-06,0.000607710502327918,4.13576502741991
"SLC9A3R1",2.53560649807987,4.28388182449476,9.05968755058736,9.08609134782699e-06,0.000607710502327918,4.13882292610419
"ITPKB",3.8762126024239,5.28579151176586,9.05765660094066,9.10253295252211e-06,0.000607710502327918,4.13352281530233
"TRIM14",4.39039904089086,3.27410509412872,9.03603274057931,9.27963749992824e-06,0.000616666280898009,4.12309612279719
"RHBDF2",4.845467787074,2.9383625729321,9.00150364388598,9.57036579039978e-06,0.000632077639291057,4.07156176849755
"NFIB",-6.69971783434515,5.58813953014708,-9.24750485241376,9.59961859867984e-06,0.000632077639291057,4.02617147292395
"DDAH2",-3.71696831728349,6.01908491133443,-8.97814897620172,9.77269388960955e-06,0.000640535379413039,4.07316684246188
"TES",3.59827193071438,4.10156006719774,8.96891744827413,9.85396533136986e-06,0.000642926447120377,4.06216858718271
"SLC38A1",3.56719589584705,6.4436330987722,8.95320488453828,9.99401197109789e-06,0.000646136411456464,4.04207298691504
"IKZF3",5.25188551723535,4.70627031947942,9.57766003714288,1.00250698080282e-05,0.000646136411456464,4.10414746851293
"TPD52",3.60395813921965,3.82780051725882,8.94829675839104,1.00382067545487e-05,0.000646136411456464,4.04349875764794
"CCR7",7.24287190689023,3.89829197155265,9.93421544785273,1.00996303842717e-05,0.000647187922034983,4.07977927569292
"ANGPTL1",-4.6942942703005,3.96104989811836,-8.91711489829975,1.03240617795308e-05,0.000658629256815045,3.88022831900829
"SERPINA5",-8.31643193096944,1.01370953386633,-8.88877911704722,1.05916193832544e-05,0.000672708427554132,3.11623149516781
"STK17A",3.4774380225492,6.91933899571614,8.88247291167775,1.06521988521963e-05,0.000673575604953415,3.98135711292818
"LRMP",4.64972654797857,2.50726435636297,8.8600570349367,1.08706433880875e-05,0.000684373750844773,3.93168841179909
"CFLAR-AS1",3.34185385373932,3.1260356602061,8.8441296783618,1.102885525104e-05,0.000689635299043511,3.95553196081517
"ATP2A3",4.19540979807165,3.46701129096126,8.84144950522836,1.10557268533431e-05,0.000689635299043511,3.95279837750439
"IVNS1ABP",2.43427497187833,6.46990365940082,8.83721269567412,1.10983526598196e-05,0.000689635299043511,3.9367760658098
"AC023424.3",3.53736287228008,5.15058142862364,8.81731075747973,1.13010203071347e-05,0.000699201920209535,3.91586701889521
"ACAP1",3.19118754379112,4.92172106481349,8.81255424222869,1.13500588260549e-05,0.000699222078923568,3.91234795506697
"RAPGEF6",2.94429453480879,6.67466624915463,8.79206685966067,1.15639748034237e-05,0.000709355958668135,3.89715538771821
"CREM",3.51795123146836,7.53589881625686,8.78446044646065,1.1644523442791e-05,0.000711090512874417,3.89636669713665
"NFKBID",4.46848999918128,3.98587697839552,9.01348737447997,1.16981116568861e-05,0.000711090512874417,3.91665497492972
"IL10RA",4.25611561893227,4.29431177546111,8.9648277193736,1.17408702487973e-05,0.000711090512874417,3.90580180401003
"MYOC",-10.8948818372266,2.41610977378436,-8.75480551399242,1.19645104551462e-05,0.000721590685181379,3.03288501661732
"FAM49B",3.77523312938884,6.35305909232965,8.73132833337669,1.22247100807613e-05,0.000733241475289786,3.83942828548257
"RAB27A",2.71619509841702,5.24731199022017,8.72486396913616,1.22974450977344e-05,0.000733241475289786,3.82992005614119
"CD53",4.07706281417484,5.65402653081834,8.79489852378405,1.23338752279723e-05,0.000733241475289786,3.83752930887361
"ABCA7",4.10615205948635,2.46994061378955,8.71505651080223,1.2408707394358e-05,0.000733241475289786,3.81552533171376
"ESR2",4.96572374587042,3.93150852947315,9.13262034302324,1.24131028629941e-05,0.000733241475289786,3.87855854818917
"DAPP1",4.88623431251396,2.12281658039829,8.6984757104386,1.25993413289259e-05,0.000737675396986586,3.75017844250389
"SHOX2",-8.309169687611,1.96869605950005,-8.69752060262335,1.26104202999877e-05,0.000737675396986586,2.99518268137121
"FGL2",-2.92513308739696,5.46920750593419,-8.69477399757822,1.26423399511425e-05,0.000737675396986586,3.82168089038464
"ABCA9",-8.57707786866496,3.42537980289603,-8.67987863427232,1.28170035133505e-05,0.000744839143443859,3.01697324568195
"NFIA",-2.96298672953383,7.35353049425067,-8.66874260293214,1.29493211545219e-05,0.000749494176822612,3.77798836891186
"SPN",4.13838242181089,3.11483429574809,8.64864579392248,1.31919339640859e-05,0.000760469960323246,3.78059297142726
"CERK",2.40003051613236,5.58525251430854,8.6349250715714,1.33604473339715e-05,0.000767103444127309,3.74629771945877
"AC067945.4",6.2798543641238,1.82925945002586,8.62860627499155,1.34388487270677e-05,0.000768530815252309,3.57480277750659
"ZNF267",2.91638294661514,5.85562547830631,8.61227234722354,1.36438719124661e-05,0.0007756241243911,3.72554442846801
"AQP3",2.87075553565275,4.03149986357495,8.61013481547034,1.36709560729377e-05,0.0007756241243911,3.73351112867862
"GBP5",5.28681363935341,2.90152393195438,8.60222118606005,1.37717443206559e-05,0.000778266212514547,3.72120018717988
"TET3",3.93793949953633,4.07769313192068,8.66438029443984,1.38877151399879e-05,0.00078174220831132,3.72647164853364
"AC006064.2",4.37811555602338,2.8161824603215,8.58032614873313,1.40548891044113e-05,0.000783415828485796,3.70806240142839
"DUSP16",3.5151012828372,6.54796881195773,8.57840472949679,1.40800410146098e-05,0.000783415828485796,3.69880255558566
"ZFYVE28",3.15769969580003,5.39573705138526,8.57831767054827,1.40811818133855e-05,0.000783415828485796,3.69302172239184
"SCARA5",-8.95730520384964,3.15083096216149,-8.57380447439737,1.41404612303832e-05,0.000783676372590425,2.91934838499618
"LPAR1",-4.94306361358924,4.82435585612082,-8.56452973179292,1.42631464860714e-05,0.000784263680298912,3.66560518658629
"ARHGAP15",3.46793078816511,7.6731466866553,8.56336178965689,1.42786787974552e-05,0.000784263680298912,3.69368955826099
"NDRG2",-4.59807518937393,3.64754708309942,-8.56063831423141,1.43149703384642e-05,0.000784263680298912,3.52620751908714
"DENND2D",3.4590959127941,2.74953835695369,8.54643341266504,1.45059107672011e-05,0.000791702825674542,3.68467889120242
"PRKCB",5.41682121050951,5.19318953435903,9.31409413325388,1.47893068329348e-05,0.000804112538939191,3.73890224512914
"ANXA4",-3.31288702342546,5.99843081526983,-8.51727093384708,1.49067576323747e-05,0.000807439996434365,3.65428826899384
"RASA3",2.7888654077576,6.86904830627451,8.5042945034223,1.5089029716791e-05,0.000811885200542606,3.6318973121071
"SFI1",2.9535642285414,4.61450539550609,8.50338143733612,1.51019470910461e-05,0.000811885200542606,3.62725143942161
"MFNG",3.51751572356804,3.12524376235405,8.49232990833049,1.52592649656878e-05,0.000817281676557769,3.63719572604797
"AC131568.1",5.63332825909884,2.38798222661949,8.47783264447532,1.5468374449884e-05,0.000825401661165928,3.56734278499408
"PDZRN4",-7.52126052445405,3.30772375423084,-8.46381091694128,1.56736291866006e-05,0.000833256567942461,2.97372281164436
"ASPA",-7.43607901250093,0.700176024520908,-8.45795682303732,1.57602089182628e-05,0.000834767670895735,2.85208729886258
"DOCK8",2.86409453552038,6.36758960046434,8.44873737965551,1.58976301259204e-05,0.000836950884327604,3.57473713074404
"PIM2",4.21242476630052,3.07660420075383,8.44737537697478,1.59180431532281e-05,0.000836950884327604,3.59696978261101
"GIMAP1",3.69928323460734,3.64504515761206,8.43789144297858,1.60609861067466e-05,0.000841384651738106,3.58005093339168
"AOAH",5.46631026301196,4.56470616202935,9.19359277075193,1.64135486940894e-05,0.000853241784491016,3.64061318587386
"NOTCH1",2.74874634166034,3.88476560263247,8.41462600287684,1.64176662262778e-05,0.000853241784491016,3.55217735052925
"SH2B3",2.82028559073669,3.9278409657113,8.408515550525,1.65127842855362e-05,0.000853241784491016,3.5456021839757
"MIR181A1HG",2.5736607658879,3.6623751530666,8.40197223319128,1.66153134829387e-05,0.000853241784491016,3.54387640825274
"ITGA6",3.07123942821633,3.69177385255476,8.40152160086299,1.66224003193529e-05,0.000853241784491016,3.54272981600332
"ZNF385B",-8.17465402147085,2.01781514867022,-8.39701328247404,1.66934834667122e-05,0.000853241784491016,2.80592692778625
"STK26",2.69323530639991,3.83159131689227,8.39638453586546,1.67034235364341e-05,0.000853241784491016,3.53550812626309
"ALDH1A1",-7.08090998721858,2.99718217904503,-8.3831288844548,1.69145102912281e-05,0.000857766346358985,2.88504582217383
"EFEMP1",-6.07743137655043,6.29711673725431,-8.82314969909988,1.69347053857336e-05,0.000857766346358985,3.57521763091187
"MCTP2",4.06344674516931,3.90830996401226,8.48593510556138,1.70026396580719e-05,0.000857766346358985,3.53201320968888
"FMNL1",2.50658176787223,5.07649337087628,8.37588951125416,1.7031030285099e-05,0.000857766346358985,3.50205816686092
